"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 01 05:07:36 GMT 2024","Wed May 01 05:07:38 GMT 2024","2005","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Wed May 01 05:07:57 GMT 2024","Wed May 01 05:07:58 GMT 2024","970","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Wed May 01 05:07:46 GMT 2024","Wed May 01 05:07:48 GMT 2024","2419","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"passed","Wed May 01 05:07:53 GMT 2024","Wed May 01 05:07:54 GMT 2024","914","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"passed","Wed May 01 05:07:17 GMT 2024","Wed May 01 05:07:18 GMT 2024","672","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
"passed","Wed May 01 05:07:19 GMT 2024","Wed May 01 05:07:19 GMT 2024","656","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"passed","Wed May 01 05:07:16 GMT 2024","Wed May 01 05:07:16 GMT 2024","403","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"passed","Wed May 01 05:08:00 GMT 2024","Wed May 01 05:08:01 GMT 2024","971","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
"passed","Wed May 01 05:07:48 GMT 2024","Wed May 01 05:07:49 GMT 2024","1011","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Wed May 01 05:07:55 GMT 2024","Wed May 01 05:07:56 GMT 2024","908","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
"passed","Wed May 01 05:07:20 GMT 2024","Wed May 01 05:07:20 GMT 2024","403","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
"passed","Wed May 01 05:07:24 GMT 2024","Wed May 01 05:07:28 GMT 2024","4051","tests","test_user_delete","TestUserDelete","","","test_positive_delete_created_user","This test verifies that a user can be deleted successfully"
"passed","Wed May 01 05:07:14 GMT 2024","Wed May 01 05:07:15 GMT 2024","648","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Wed May 01 05:07:32 GMT 2024","Wed May 01 05:07:36 GMT 2024","4154","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Wed May 01 05:07:11 GMT 2024","Wed May 01 05:07:12 GMT 2024","759","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_cookie]","This test check authorization status w/o sending auth cookie or token"
"skipped","Wed May 01 05:07:38 GMT 2024","Wed May 01 05:07:44 GMT 2024","5214","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Wed May 01 05:07:10 GMT 2024","Wed May 01 05:07:11 GMT 2024","833","tests","test_user_auth","TestUserAuth","","","test_auth_user","This test successfully authorize user by email and password"
"passed","Wed May 01 05:07:22 GMT 2024","Wed May 01 05:07:24 GMT 2024","1860","tests","test_user_delete","TestUserDelete","","","test_delete_user_2","This test verifies that user with ID 2 can't be deleted"
"passed","Wed May 01 05:07:59 GMT 2024","Wed May 01 05:08:00 GMT 2024","971","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
"passed","Wed May 01 05:07:44 GMT 2024","Wed May 01 05:07:46 GMT 2024","2357","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Wed May 01 05:07:21 GMT 2024","Wed May 01 05:07:21 GMT 2024","664","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Wed May 01 05:08:01 GMT 2024","Wed May 01 05:08:02 GMT 2024","980","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Wed May 01 05:07:49 GMT 2024","Wed May 01 05:07:51 GMT 2024","1424","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
"passed","Wed May 01 05:07:28 GMT 2024","Wed May 01 05:07:32 GMT 2024","4685","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"passed","Wed May 01 05:07:58 GMT 2024","Wed May 01 05:07:59 GMT 2024","972","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Wed May 01 05:07:52 GMT 2024","Wed May 01 05:07:53 GMT 2024","980","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Wed May 01 05:07:54 GMT 2024","Wed May 01 05:07:55 GMT 2024","978","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Wed May 01 05:07:51 GMT 2024","Wed May 01 05:07:52 GMT 2024","1553","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"passed","Wed May 01 05:07:56 GMT 2024","Wed May 01 05:07:57 GMT 2024","969","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[password]","This test checks user registration without one of the fields"
"skipped","Wed May 01 05:07:22 GMT 2024","Wed May 01 05:07:22 GMT 2024","1","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"passed","Wed May 01 05:07:13 GMT 2024","Wed May 01 05:07:13 GMT 2024","508","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"passed","Wed May 01 05:07:15 GMT 2024","Wed May 01 05:07:16 GMT 2024","408","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
