"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 05:09:59 GMT 2024","Mon Oct 21 05:09:59 GMT 2024","634","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"passed","Mon Oct 21 05:10:07 GMT 2024","Mon Oct 21 05:10:11 GMT 2024","4288","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"passed","Mon Oct 21 05:10:02 GMT 2024","Mon Oct 21 05:10:04 GMT 2024","1531","tests","test_user_delete","TestUserDelete","","","test_delete_user_2","This test verifies that user with ID 2 can't be deleted"
"passed","Mon Oct 21 05:10:04 GMT 2024","Mon Oct 21 05:10:07 GMT 2024","3499","tests","test_user_delete","TestUserDelete","","","test_positive_delete_created_user","This test verifies that a user can be deleted successfully"
"passed","Mon Oct 21 05:09:55 GMT 2024","Mon Oct 21 05:09:56 GMT 2024","655","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Mon Oct 21 05:10:35 GMT 2024","Mon Oct 21 05:10:35 GMT 2024","908","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[password]","This test checks user registration without one of the fields"
"passed","Mon Oct 21 05:10:34 GMT 2024","Mon Oct 21 05:10:35 GMT 2024","882","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
"passed","Mon Oct 21 05:10:36 GMT 2024","Mon Oct 21 05:10:37 GMT 2024","905","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Mon Oct 21 05:10:00 GMT 2024","Mon Oct 21 05:10:00 GMT 2024","399","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
"passed","Mon Oct 21 05:10:29 GMT 2024","Mon Oct 21 05:10:31 GMT 2024","1416","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"passed","Mon Oct 21 05:10:27 GMT 2024","Mon Oct 21 05:10:28 GMT 2024","1022","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Mon Oct 21 05:09:58 GMT 2024","Mon Oct 21 05:09:58 GMT 2024","632","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
"skipped","Mon Oct 21 05:10:02 GMT 2024","Mon Oct 21 05:10:02 GMT 2024","0","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"skipped","Mon Oct 21 05:10:17 GMT 2024","Mon Oct 21 05:10:22 GMT 2024","4509","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Mon Oct 21 05:10:35 GMT 2024","Mon Oct 21 05:10:36 GMT 2024","903","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Mon Oct 21 05:09:53 GMT 2024","Mon Oct 21 05:09:53 GMT 2024","543","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"passed","Mon Oct 21 05:09:56 GMT 2024","Mon Oct 21 05:09:57 GMT 2024","640","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"failed","Mon Oct 21 05:10:15 GMT 2024","Mon Oct 21 05:10:17 GMT 2024","2184","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Mon Oct 21 05:10:33 GMT 2024","Mon Oct 21 05:10:34 GMT 2024","916","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Mon Oct 21 05:09:54 GMT 2024","Mon Oct 21 05:09:54 GMT 2024","707","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Mon Oct 21 05:09:50 GMT 2024","Mon Oct 21 05:09:51 GMT 2024","866","tests","test_user_auth","TestUserAuth","","","test_auth_user","This test successfully authorize user by email and password"
"passed","Mon Oct 21 05:10:11 GMT 2024","Mon Oct 21 05:10:15 GMT 2024","3806","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Mon Oct 21 05:10:37 GMT 2024","Mon Oct 21 05:10:38 GMT 2024","910","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
"passed","Mon Oct 21 05:10:24 GMT 2024","Mon Oct 21 05:10:27 GMT 2024","2326","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"passed","Mon Oct 21 05:10:38 GMT 2024","Mon Oct 21 05:10:39 GMT 2024","917","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
"passed","Mon Oct 21 05:10:01 GMT 2024","Mon Oct 21 05:10:01 GMT 2024","388","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Mon Oct 21 05:09:51 GMT 2024","Mon Oct 21 05:09:52 GMT 2024","794","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_cookie]","This test check authorization status w/o sending auth cookie or token"
"passed","Mon Oct 21 05:10:31 GMT 2024","Mon Oct 21 05:10:32 GMT 2024","1097","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Mon Oct 21 05:10:32 GMT 2024","Mon Oct 21 05:10:33 GMT 2024","888","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"passed","Mon Oct 21 05:10:39 GMT 2024","Mon Oct 21 05:10:40 GMT 2024","903","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Mon Oct 21 05:10:22 GMT 2024","Mon Oct 21 05:10:24 GMT 2024","2356","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Mon Oct 21 05:10:28 GMT 2024","Mon Oct 21 05:10:29 GMT 2024","1677","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
