"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration without one of the fields","1097","test_create_user_without_field[password]","tests","Tue May 06 05:14:14 GMT 2025","passed","Tue May 06 05:14:15 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1097","test_create_user_without_field[lastName]","tests","Tue May 06 05:14:18 GMT 2025","passed","Tue May 06 05:14:19 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","576","test_cookie","tests","Tue May 06 05:13:25 GMT 2025","passed","Tue May 06 05:13:26 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1846","test_delete_user_2","tests","Tue May 06 05:13:35 GMT 2025","passed","Tue May 06 05:13:37 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","1074","test_create_user_without_field[username]","tests","Tue May 06 05:14:13 GMT 2025","passed","Tue May 06 05:14:14 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","780","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Tue May 06 05:13:29 GMT 2025","passed","Tue May 06 05:13:30 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1096","test_create_user_without_field[email]","tests","Tue May 06 05:14:15 GMT 2025","passed","Tue May 06 05:14:17 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","1091","test_create_user_successfully","tests","Tue May 06 05:14:10 GMT 2025","passed","Tue May 06 05:14:11 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","593","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Tue May 06 05:13:27 GMT 2025","passed","Tue May 06 05:13:28 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","5339","test_delete_user_authorized_as_another_user","tests","Tue May 06 05:13:41 GMT 2025","passed","Tue May 06 05:13:46 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very short name","1107","test_create_user_with_short_name","tests","Tue May 06 05:14:19 GMT 2025","passed","Tue May 06 05:14:20 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1293","test_get_user_details_not_auth","tests","Tue May 06 05:14:05 GMT 2025","passed","Tue May 06 05:14:06 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","598","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Tue May 06 05:13:34 GMT 2025","passed","Tue May 06 05:13:34 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","1104","test_create_user_with_long_name","tests","Tue May 06 05:14:20 GMT 2025","passed","Tue May 06 05:14:21 GMT 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","1177","test_negative_auth_check[no_token]","tests","Tue May 06 05:13:23 GMT 2025","passed","Tue May 06 05:13:24 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","5660","test_edit_user_authorized_as_another_user","tests","Tue May 06 05:13:53 GMT 2025","skipped","Tue May 06 05:13:59 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific header","598","test_homework_header","tests","Tue May 06 05:13:26 GMT 2025","passed","Tue May 06 05:13:27 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","1107","test_create_user_with_invalid_email","tests","Tue May 06 05:14:12 GMT 2025","passed","Tue May 06 05:14:13 GMT 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","744","test_negative_auth_check[no_cookie]","tests","Tue May 06 05:13:21 GMT 2025","passed","Tue May 06 05:13:22 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Tue May 06 05:13:35 GMT 2025","skipped","Tue May 06 05:13:35 GMT 2025","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","959","test_auth_user","tests","Tue May 06 05:13:20 GMT 2025","passed","Tue May 06 05:13:21 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","582","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Tue May 06 05:13:32 GMT 2025","passed","Tue May 06 05:13:33 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","3356","test_edit_user_invalid_email","tests","Tue May 06 05:13:59 GMT 2025","passed","Tue May 06 05:14:02 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies retrieval of another user's details after authenticating","1817","test_get_another_user_data_after_auth","tests","Tue May 06 05:14:08 GMT 2025","passed","Tue May 06 05:14:10 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","956","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Tue May 06 05:13:30 GMT 2025","passed","Tue May 06 05:13:31 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","1105","test_create_user_with_existing_email","tests","Tue May 06 05:14:11 GMT 2025","passed","Tue May 06 05:14:12 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1931","test_get_user_details_auth_as_same_user","tests","Tue May 06 05:14:06 GMT 2025","passed","Tue May 06 05:14:08 GMT 2025","TestUserGet","test_user_get","",""
"This test checks the inability to change user first name to a very short value","3013","test_edit_user_short_first_name","tests","Tue May 06 05:14:02 GMT 2025","passed","Tue May 06 05:14:05 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that a user can be deleted successfully","4079","test_positive_delete_created_user","tests","Tue May 06 05:13:37 GMT 2025","passed","Tue May 06 05:13:41 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","1081","test_create_user_without_field[firstName]","tests","Tue May 06 05:14:17 GMT 2025","passed","Tue May 06 05:14:18 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","4112","test_edit_just_created_user","tests","Tue May 06 05:13:46 GMT 2025","passed","Tue May 06 05:13:51 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when unauthorized","2379","test_edit_user_unauthorized","tests","Tue May 06 05:13:51 GMT 2025","failed","Tue May 06 05:13:53 GMT 2025","TestUserEdit","test_user_edit","",""
