"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration with a very long name","1104","test_create_user_with_long_name","tests","Sun Nov 10 05:09:22 GMT 2024","passed","Sun Nov 10 05:09:23 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","4461","test_edit_just_created_user","tests","Sun Nov 10 05:08:47 GMT 2024","passed","Sun Nov 10 05:08:52 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user first name to a very short value","2961","test_edit_user_short_first_name","tests","Sun Nov 10 05:09:03 GMT 2024","passed","Sun Nov 10 05:09:06 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks the registration of a user with an already existing email","1086","test_create_user_with_existing_email","tests","Sun Nov 10 05:09:13 GMT 2024","passed","Sun Nov 10 05:09:14 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","1106","test_create_user_with_short_name","tests","Sun Nov 10 05:09:20 GMT 2024","passed","Sun Nov 10 05:09:22 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","1084","test_create_user_successfully","tests","Sun Nov 10 05:09:12 GMT 2024","passed","Sun Nov 10 05:09:13 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1223","test_get_user_details_not_auth","tests","Sun Nov 10 05:09:06 GMT 2024","passed","Sun Nov 10 05:09:08 GMT 2024","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","1150","test_negative_auth_check[no_cookie]","tests","Sun Nov 10 05:08:22 GMT 2024","passed","Sun Nov 10 05:08:23 GMT 2024","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","1139","test_auth_user","tests","Sun Nov 10 05:08:20 GMT 2024","passed","Sun Nov 10 05:08:21 GMT 2024","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","1","test_summary","tests","Sun Nov 10 05:08:36 GMT 2024","skipped","Sun Nov 10 05:08:36 GMT 2024","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","737","test_negative_auth_check[no_token]","tests","Sun Nov 10 05:08:24 GMT 2024","passed","Sun Nov 10 05:08:25 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","4083","test_positive_delete_created_user","tests","Sun Nov 10 05:08:38 GMT 2024","passed","Sun Nov 10 05:08:42 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks the inability to edit a user when unauthorized","2317","test_edit_user_unauthorized","tests","Sun Nov 10 05:08:52 GMT 2024","failed","Sun Nov 10 05:08:54 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1823","test_delete_user_2","tests","Sun Nov 10 05:08:36 GMT 2024","passed","Sun Nov 10 05:08:38 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","1104","test_create_user_without_field[username]","tests","Sun Nov 10 05:09:15 GMT 2024","passed","Sun Nov 10 05:09:16 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1106","test_create_user_without_field[firstName]","tests","Sun Nov 10 05:09:18 GMT 2024","passed","Sun Nov 10 05:09:19 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that one user cannot delete another user","5220","test_delete_user_authorized_as_another_user","tests","Sun Nov 10 05:08:42 GMT 2024","passed","Sun Nov 10 05:08:47 GMT 2024","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","577","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sun Nov 10 05:08:32 GMT 2024","passed","Sun Nov 10 05:08:33 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","1120","test_create_user_with_invalid_email","tests","Sun Nov 10 05:09:14 GMT 2024","passed","Sun Nov 10 05:09:15 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","2189","test_get_another_user_data_after_auth","tests","Sun Nov 10 05:09:09 GMT 2024","passed","Sun Nov 10 05:09:12 GMT 2024","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","1106","test_create_user_without_field[lastName]","tests","Sun Nov 10 05:09:19 GMT 2024","passed","Sun Nov 10 05:09:20 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","581","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sun Nov 10 05:08:35 GMT 2024","passed","Sun Nov 10 05:08:35 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1797","test_get_user_details_auth_as_same_user","tests","Sun Nov 10 05:09:08 GMT 2024","passed","Sun Nov 10 05:09:09 GMT 2024","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","1162","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sun Nov 10 05:08:30 GMT 2024","passed","Sun Nov 10 05:08:32 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","576","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sun Nov 10 05:08:33 GMT 2024","passed","Sun Nov 10 05:08:34 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1112","test_create_user_without_field[password]","tests","Sun Nov 10 05:09:16 GMT 2024","passed","Sun Nov 10 05:09:17 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","608","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Sun Nov 10 05:08:29 GMT 2024","passed","Sun Nov 10 05:08:30 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","5294","test_edit_user_authorized_as_another_user","tests","Sun Nov 10 05:08:54 GMT 2024","skipped","Sun Nov 10 05:08:59 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific header","577","test_homework_header","tests","Sun Nov 10 05:08:28 GMT 2024","passed","Sun Nov 10 05:08:28 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","3972","test_edit_user_invalid_email","tests","Sun Nov 10 05:08:59 GMT 2024","passed","Sun Nov 10 05:09:03 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1112","test_create_user_without_field[email]","tests","Sun Nov 10 05:09:17 GMT 2024","passed","Sun Nov 10 05:09:18 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","1013","test_cookie","tests","Sun Nov 10 05:08:26 GMT 2024","passed","Sun Nov 10 05:08:27 GMT 2024","TestUserAuth","test_user_auth","",""
