"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies the retrieval of user details after authenticating as that user","1566","test_get_user_details_auth_as_same_user","tests","Sat Apr 26 05:12:09 GMT 2025","passed","Sat Apr 26 05:12:10 GMT 2025","TestUserGet","test_user_get","",""
"This test checks the inability to change user first name to a very short value","2528","test_edit_user_short_first_name","tests","Sat Apr 26 05:12:05 GMT 2025","passed","Sat Apr 26 05:12:08 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that one user cannot delete another user","5017","test_delete_user_authorized_as_another_user","tests","Sat Apr 26 05:11:47 GMT 2025","passed","Sat Apr 26 05:11:52 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies the ability to edit a user after their registration","4010","test_edit_just_created_user","tests","Sat Apr 26 05:11:52 GMT 2025","passed","Sat Apr 26 05:11:56 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","954","test_create_user_without_field[lastName]","tests","Sat Apr 26 05:12:19 GMT 2025","passed","Sat Apr 26 05:12:20 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","933","test_create_user_without_field[email]","tests","Sat Apr 26 05:12:17 GMT 2025","passed","Sat Apr 26 05:12:18 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","429","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sat Apr 26 05:11:40 GMT 2025","passed","Sat Apr 26 05:11:40 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific cookie","419","test_cookie","tests","Sat Apr 26 05:11:35 GMT 2025","passed","Sat Apr 26 05:11:35 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sat Apr 26 05:11:42 GMT 2025","skipped","Sat Apr 26 05:11:42 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2558","test_edit_user_invalid_email","tests","Sat Apr 26 05:12:03 GMT 2025","passed","Sat Apr 26 05:12:05 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","697","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sat Apr 26 05:11:39 GMT 2025","passed","Sat Apr 26 05:11:39 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","914","test_negative_auth_check[no_cookie]","tests","Sat Apr 26 05:11:32 GMT 2025","passed","Sat Apr 26 05:11:33 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","946","test_create_user_with_short_name","tests","Sat Apr 26 05:12:20 GMT 2025","passed","Sat Apr 26 05:12:21 GMT 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","612","test_negative_auth_check[no_token]","tests","Sat Apr 26 05:11:33 GMT 2025","passed","Sat Apr 26 05:11:34 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","4602","test_edit_user_authorized_as_another_user","tests","Sat Apr 26 05:11:58 GMT 2025","skipped","Sat Apr 26 05:12:03 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very long name","956","test_create_user_with_long_name","tests","Sat Apr 26 05:12:21 GMT 2025","passed","Sat Apr 26 05:12:22 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","945","test_create_user_without_field[password]","tests","Sat Apr 26 05:12:16 GMT 2025","passed","Sat Apr 26 05:12:17 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","435","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sat Apr 26 05:11:41 GMT 2025","passed","Sat Apr 26 05:11:41 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","970","test_create_user_successfully","tests","Sat Apr 26 05:12:12 GMT 2025","passed","Sat Apr 26 05:12:13 GMT 2025","TestUserRegister","test_user_register","",""
