"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks the registration of a user with an already existing email","938","test_create_user_with_existing_email","tests","Sat Oct 11 05:12:01 UTC 2025","passed","Sat Oct 11 05:12:02 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","900","test_create_user_without_field[firstName]","tests","Sat Oct 11 05:12:06 UTC 2025","passed","Sat Oct 11 05:12:07 UTC 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","790","test_negative_auth_check[no_cookie]","tests","Sat Oct 11 05:11:20 UTC 2025","passed","Sat Oct 11 05:11:21 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1674","test_delete_user_2","tests","Sat Oct 11 05:11:30 UTC 2025","passed","Sat Oct 11 05:11:32 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with an incorrect email w/o '@'","917","test_create_user_with_invalid_email","tests","Sat Oct 11 05:12:02 UTC 2025","passed","Sat Oct 11 05:12:03 UTC 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sat Oct 11 05:11:30 UTC 2025","skipped","Sat Oct 11 05:11:30 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","931","test_create_user_without_field[password]","tests","Sat Oct 11 05:12:04 UTC 2025","passed","Sat Oct 11 05:12:05 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1161","test_get_user_details_not_auth","tests","Sat Oct 11 05:11:56 UTC 2025","passed","Sat Oct 11 05:11:57 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration with a very short name","931","test_create_user_with_short_name","tests","Sat Oct 11 05:12:08 UTC 2025","passed","Sat Oct 11 05:12:09 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","932","test_create_user_without_field[email]","tests","Sat Oct 11 05:12:05 UTC 2025","passed","Sat Oct 11 05:12:06 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","937","test_create_user_without_field[username]","tests","Sat Oct 11 05:12:03 UTC 2025","passed","Sat Oct 11 05:12:04 UTC 2025","TestUserRegister","test_user_register","",""
