"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration with an incorrect email w/o '@'","921","test_create_user_with_invalid_email","tests","Wed Jun 18 05:14:40 GMT 2025","passed","Wed Jun 18 05:14:41 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1071","test_get_user_details_not_auth","tests","Wed Jun 18 05:14:34 GMT 2025","passed","Wed Jun 18 05:14:35 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","388","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Wed Jun 18 05:14:06 GMT 2025","passed","Wed Jun 18 05:14:06 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2424","test_edit_user_short_first_name","tests","Wed Jun 18 05:14:32 GMT 2025","passed","Wed Jun 18 05:14:34 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","509","test_cookie","tests","Wed Jun 18 05:13:59 GMT 2025","passed","Wed Jun 18 05:14:00 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","927","test_create_user_with_existing_email","tests","Wed Jun 18 05:14:39 GMT 2025","passed","Wed Jun 18 05:14:40 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","915","test_create_user_without_field[lastName]","tests","Wed Jun 18 05:14:45 GMT 2025","passed","Wed Jun 18 05:14:46 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","4704","test_edit_user_authorized_as_another_user","tests","Wed Jun 18 05:14:24 GMT 2025","skipped","Wed Jun 18 05:14:29 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1802","test_delete_user_2","tests","Wed Jun 18 05:14:07 GMT 2025","passed","Wed Jun 18 05:14:09 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","909","test_create_user_without_field[username]","tests","Wed Jun 18 05:14:41 GMT 2025","passed","Wed Jun 18 05:14:42 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","906","test_create_user_without_field[firstName]","tests","Wed Jun 18 05:14:44 GMT 2025","passed","Wed Jun 18 05:14:45 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2357","test_edit_user_unauthorized","tests","Wed Jun 18 05:14:22 GMT 2025","failed","Wed Jun 18 05:14:24 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","908","test_create_user_without_field[email]","tests","Wed Jun 18 05:14:43 GMT 2025","passed","Wed Jun 18 05:14:44 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","911","test_create_user_with_short_name","tests","Wed Jun 18 05:14:46 GMT 2025","passed","Wed Jun 18 05:14:47 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","677","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Wed Jun 18 05:14:02 GMT 2025","passed","Wed Jun 18 05:14:03 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","3658","test_edit_just_created_user","tests","Wed Jun 18 05:14:18 GMT 2025","passed","Wed Jun 18 05:14:22 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","767","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Wed Jun 18 05:14:01 GMT 2025","passed","Wed Jun 18 05:14:02 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","900","test_negative_auth_check[no_token]","tests","Wed Jun 18 05:13:57 GMT 2025","passed","Wed Jun 18 05:13:58 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","909","test_create_user_with_long_name","tests","Wed Jun 18 05:14:47 GMT 2025","passed","Wed Jun 18 05:14:47 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1484","test_get_user_details_auth_as_same_user","tests","Wed Jun 18 05:14:35 GMT 2025","passed","Wed Jun 18 05:14:37 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","414","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Wed Jun 18 05:14:04 GMT 2025","passed","Wed Jun 18 05:14:04 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","556","test_negative_auth_check[no_cookie]","tests","Wed Jun 18 05:13:56 GMT 2025","passed","Wed Jun 18 05:13:57 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1465","test_get_another_user_data_after_auth","tests","Wed Jun 18 05:14:37 GMT 2025","passed","Wed Jun 18 05:14:38 GMT 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","909","test_create_user_without_field[password]","tests","Wed Jun 18 05:14:42 GMT 2025","passed","Wed Jun 18 05:14:43 GMT 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","1","test_summary","tests","Wed Jun 18 05:14:07 GMT 2025","skipped","Wed Jun 18 05:14:07 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","386","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Wed Jun 18 05:14:05 GMT 2025","passed","Wed Jun 18 05:14:05 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","388","test_homework_header","tests","Wed Jun 18 05:14:00 GMT 2025","passed","Wed Jun 18 05:14:01 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","901","test_create_user_successfully","tests","Wed Jun 18 05:14:38 GMT 2025","passed","Wed Jun 18 05:14:39 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user email to an invalid one","2673","test_edit_user_invalid_email","tests","Wed Jun 18 05:14:29 GMT 2025","passed","Wed Jun 18 05:14:32 GMT 2025","TestUserEdit","test_user_edit","",""
"This test successfully authorize user by email and password","934","test_auth_user","tests","Wed Jun 18 05:13:54 GMT 2025","passed","Wed Jun 18 05:13:55 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","4012","test_positive_delete_created_user","tests","Wed Jun 18 05:14:09 GMT 2025","passed","Wed Jun 18 05:14:13 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies that one user cannot delete another user","5404","test_delete_user_authorized_as_another_user","tests","Wed Jun 18 05:14:13 GMT 2025","passed","Wed Jun 18 05:14:18 GMT 2025","TestUserDelete","test_user_delete","",""
