"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that user with ID 2 can't be deleted","1809","test_delete_user_2","tests","Mon Nov 03 05:14:32 UTC 2025","passed","Mon Nov 03 05:14:34 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to change user first name to a very short value","2561","test_edit_user_short_first_name","tests","Mon Nov 03 05:14:56 UTC 2025","passed","Mon Nov 03 05:14:59 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details after authenticating as that user","1605","test_get_user_details_auth_as_same_user","tests","Mon Nov 03 05:15:00 UTC 2025","passed","Mon Nov 03 05:15:02 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","901","test_create_user_without_field[firstName]","tests","Mon Nov 03 05:15:09 UTC 2025","passed","Mon Nov 03 05:15:10 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","3454","test_edit_just_created_user","tests","Mon Nov 03 05:14:44 UTC 2025","passed","Mon Nov 03 05:14:47 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","405","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Mon Nov 03 05:14:28 UTC 2025","passed","Mon Nov 03 05:14:28 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","2120","test_edit_user_unauthorized","tests","Mon Nov 03 05:14:47 UTC 2025","failed","Mon Nov 03 05:14:49 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","545","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Mon Nov 03 05:14:31 UTC 2025","passed","Mon Nov 03 05:14:31 UTC 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","806","test_negative_auth_check[no_token]","tests","Mon Nov 03 05:14:23 UTC 2025","passed","Mon Nov 03 05:14:24 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","924","test_create_user_without_field[email]","tests","Mon Nov 03 05:15:08 UTC 2025","passed","Mon Nov 03 05:15:09 UTC 2025","TestUserRegister","test_user_register","",""
