"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","551","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Wed Nov 13 05:09:21 GMT 2024","passed","Wed Nov 13 05:09:21 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4961","test_delete_user_authorized_as_another_user","tests","Wed Nov 13 05:09:31 GMT 2024","passed","Wed Nov 13 05:09:36 GMT 2024","TestUserDelete","test_user_delete","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Wed Nov 13 05:09:26 GMT 2024","skipped","Wed Nov 13 05:09:26 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","526","test_homework_header","tests","Wed Nov 13 05:09:20 GMT 2024","passed","Wed Nov 13 05:09:20 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","4955","test_edit_user_authorized_as_another_user","tests","Wed Nov 13 05:09:43 GMT 2024","skipped","Wed Nov 13 05:09:47 GMT 2024","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","525","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Wed Nov 13 05:09:23 GMT 2024","passed","Wed Nov 13 05:09:23 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1750","test_get_user_details_auth_as_same_user","tests","Wed Nov 13 05:09:54 GMT 2024","passed","Wed Nov 13 05:09:56 GMT 2024","TestUserGet","test_user_get","",""
"This test checks user registration with an incorrect email w/o '@'","1057","test_create_user_with_invalid_email","tests","Wed Nov 13 05:10:00 GMT 2024","passed","Wed Nov 13 05:10:01 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","3851","test_positive_delete_created_user","tests","Wed Nov 13 05:09:28 GMT 2024","passed","Wed Nov 13 05:09:31 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","1027","test_create_user_without_field[password]","tests","Wed Nov 13 05:10:02 GMT 2024","passed","Wed Nov 13 05:10:03 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","1078","test_create_user_successfully","tests","Wed Nov 13 05:09:58 GMT 2024","passed","Wed Nov 13 05:09:59 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1207","test_get_user_details_not_auth","tests","Wed Nov 13 05:09:53 GMT 2024","passed","Wed Nov 13 05:09:54 GMT 2024","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","1048","test_create_user_without_field[email]","tests","Wed Nov 13 05:10:03 GMT 2024","passed","Wed Nov 13 05:10:04 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","1046","test_create_user_with_long_name","tests","Wed Nov 13 05:10:07 GMT 2024","passed","Wed Nov 13 05:10:08 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","1069","test_cookie","tests","Wed Nov 13 05:09:18 GMT 2024","passed","Wed Nov 13 05:09:19 GMT 2024","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","683","test_negative_auth_check[no_cookie]","tests","Wed Nov 13 05:09:15 GMT 2024","passed","Wed Nov 13 05:09:15 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","2249","test_edit_user_unauthorized","tests","Wed Nov 13 05:09:40 GMT 2024","failed","Wed Nov 13 05:09:43 GMT 2024","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","1028","test_negative_auth_check[no_token]","tests","Wed Nov 13 05:09:16 GMT 2024","passed","Wed Nov 13 05:09:17 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1042","test_create_user_without_field[username]","tests","Wed Nov 13 05:10:01 GMT 2024","passed","Wed Nov 13 05:10:02 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the inability to change user first name to a very short value","2799","test_edit_user_short_first_name","tests","Wed Nov 13 05:09:50 GMT 2024","passed","Wed Nov 13 05:09:53 GMT 2024","TestUserEdit","test_user_edit","",""
