"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jul 24 05:08:42 GMT 2024","Wed Jul 24 05:08:47 GMT 2024","5132","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Wed Jul 24 05:09:05 GMT 2024","Wed Jul 24 05:09:06 GMT 2024","932","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Wed Jul 24 05:08:14 GMT 2024","Wed Jul 24 05:08:15 GMT 2024","1156","tests","test_user_auth","TestUserAuth","","","test_auth_user","This test successfully authorize user by email and password"
"passed","Wed Jul 24 05:09:02 GMT 2024","Wed Jul 24 05:09:03 GMT 2024","926","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Wed Jul 24 05:08:32 GMT 2024","Wed Jul 24 05:08:36 GMT 2024","4520","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"passed","Wed Jul 24 05:08:52 GMT 2024","Wed Jul 24 05:08:53 GMT 2024","1060","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Wed Jul 24 05:08:55 GMT 2024","Wed Jul 24 05:08:56 GMT 2024","1490","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"passed","Wed Jul 24 05:08:20 GMT 2024","Wed Jul 24 05:08:20 GMT 2024","623","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Wed Jul 24 05:08:18 GMT 2024","Wed Jul 24 05:08:18 GMT 2024","734","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"passed","Wed Jul 24 05:09:01 GMT 2024","Wed Jul 24 05:09:02 GMT 2024","919","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Wed Jul 24 05:08:56 GMT 2024","Wed Jul 24 05:08:57 GMT 2024","1089","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Wed Jul 24 05:08:36 GMT 2024","Wed Jul 24 05:08:40 GMT 2024","3714","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Wed Jul 24 05:08:24 GMT 2024","Wed Jul 24 05:08:25 GMT 2024","639","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
