"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","560","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Fri Dec 12 05:15:47 UTC 2025","passed","Fri Dec 12 05:15:47 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1072","test_create_user_without_field[password]","tests","Fri Dec 12 05:16:29 UTC 2025","passed","Fri Dec 12 05:16:30 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies that user with ID 2 can't be deleted","1893","test_delete_user_2","tests","Fri Dec 12 05:15:49 UTC 2025","passed","Fri Dec 12 05:15:51 UTC 2025","TestUserDelete","test_user_delete","",""
"This test verifies the ability to edit a user after their registration","4475","test_edit_just_created_user","tests","Fri Dec 12 05:16:01 UTC 2025","passed","Fri Dec 12 05:16:05 UTC 2025","TestUserEdit","test_user_edit","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Fri Dec 12 05:15:49 UTC 2025","skipped","Fri Dec 12 05:15:49 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","940","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Fri Dec 12 05:15:42 UTC 2025","passed","Fri Dec 12 05:15:43 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","5572","test_edit_user_authorized_as_another_user","tests","Fri Dec 12 05:16:08 UTC 2025","skipped","Fri Dec 12 05:16:13 UTC 2025","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","827","test_negative_auth_check[no_cookie]","tests","Fri Dec 12 05:15:36 UTC 2025","passed","Fri Dec 12 05:15:37 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","591","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Fri Dec 12 05:15:45 UTC 2025","passed","Fri Dec 12 05:15:46 UTC 2025","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","1186","test_auth_user","tests","Fri Dec 12 05:15:34 UTC 2025","passed","Fri Dec 12 05:15:35 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1089","test_create_user_without_field[email]","tests","Fri Dec 12 05:16:30 UTC 2025","passed","Fri Dec 12 05:16:31 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific header","571","test_homework_header","tests","Fri Dec 12 05:15:41 UTC 2025","passed","Fri Dec 12 05:15:42 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1917","test_get_another_user_data_after_auth","tests","Fri Dec 12 05:16:23 UTC 2025","passed","Fri Dec 12 05:16:25 UTC 2025","TestUserGet","test_user_get","",""
"This test checks for the presence of a specific cookie","949","test_cookie","tests","Fri Dec 12 05:15:40 UTC 2025","passed","Fri Dec 12 05:15:41 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","4116","test_positive_delete_created_user","tests","Fri Dec 12 05:15:51 UTC 2025","passed","Fri Dec 12 05:15:55 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","1084","test_create_user_without_field[firstName]","tests","Fri Dec 12 05:16:31 UTC 2025","passed","Fri Dec 12 05:16:32 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user first name to a very short value","3113","test_edit_user_short_first_name","tests","Fri Dec 12 05:16:16 UTC 2025","passed","Fri Dec 12 05:16:19 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1073","test_create_user_without_field[username]","tests","Fri Dec 12 05:16:28 UTC 2025","passed","Fri Dec 12 05:16:29 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","1091","test_create_user_with_short_name","tests","Fri Dec 12 05:16:33 UTC 2025","passed","Fri Dec 12 05:16:34 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","593","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Fri Dec 12 05:15:44 UTC 2025","passed","Fri Dec 12 05:15:45 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1385","test_get_user_details_not_auth","tests","Fri Dec 12 05:16:19 UTC 2025","passed","Fri Dec 12 05:16:21 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","1079","test_create_user_without_field[lastName]","tests","Fri Dec 12 05:16:32 UTC 2025","passed","Fri Dec 12 05:16:33 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2488","test_edit_user_unauthorized","tests","Fri Dec 12 05:16:05 UTC 2025","failed","Fri Dec 12 05:16:08 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with an incorrect email w/o '@'","1081","test_create_user_with_invalid_email","tests","Fri Dec 12 05:16:27 UTC 2025","passed","Fri Dec 12 05:16:28 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user email to an invalid one","3102","test_edit_user_invalid_email","tests","Fri Dec 12 05:16:13 UTC 2025","passed","Fri Dec 12 05:16:16 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","573","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Fri Dec 12 05:15:48 UTC 2025","passed","Fri Dec 12 05:15:48 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","1094","test_create_user_with_long_name","tests","Fri Dec 12 05:16:34 UTC 2025","passed","Fri Dec 12 05:16:36 UTC 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","1296","test_negative_auth_check[no_token]","tests","Fri Dec 12 05:15:38 UTC 2025","passed","Fri Dec 12 05:15:39 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","2052","test_get_user_details_auth_as_same_user","tests","Fri Dec 12 05:16:21 UTC 2025","passed","Fri Dec 12 05:16:23 UTC 2025","TestUserGet","test_user_get","",""
"This test verifies that one user cannot delete another user","5508","test_delete_user_authorized_as_another_user","tests","Fri Dec 12 05:15:55 UTC 2025","passed","Fri Dec 12 05:16:01 UTC 2025","TestUserDelete","test_user_delete","",""
"This test verifies that a user can be created successfully","1108","test_create_user_successfully","tests","Fri Dec 12 05:16:25 UTC 2025","passed","Fri Dec 12 05:16:26 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","1086","test_create_user_with_existing_email","tests","Fri Dec 12 05:16:26 UTC 2025","passed","Fri Dec 12 05:16:27 UTC 2025","TestUserRegister","test_user_register","",""
