"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks the registration of a user with an already existing email","883","test_create_user_with_existing_email","tests","Fri Apr 18 05:13:40 GMT 2025","passed","Fri Apr 18 05:13:41 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific header","605","test_homework_header","tests","Fri Apr 18 05:13:03 GMT 2025","passed","Fri Apr 18 05:13:04 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","872","test_create_user_without_field[firstName]","tests","Fri Apr 18 05:13:44 GMT 2025","passed","Fri Apr 18 05:13:45 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","367","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Fri Apr 18 05:13:07 GMT 2025","passed","Fri Apr 18 05:13:07 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","888","test_create_user_with_short_name","tests","Fri Apr 18 05:13:46 GMT 2025","passed","Fri Apr 18 05:13:47 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","1919","test_edit_user_unauthorized","tests","Fri Apr 18 05:13:23 GMT 2025","failed","Fri Apr 18 05:13:25 GMT 2025","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","771","test_negative_auth_check[no_cookie]","tests","Fri Apr 18 05:12:59 GMT 2025","passed","Fri Apr 18 05:13:00 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","890","test_create_user_with_long_name","tests","Fri Apr 18 05:13:47 GMT 2025","passed","Fri Apr 18 05:13:48 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","892","test_create_user_with_invalid_email","tests","Fri Apr 18 05:13:41 GMT 2025","passed","Fri Apr 18 05:13:41 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1050","test_get_user_details_not_auth","tests","Fri Apr 18 05:13:35 GMT 2025","passed","Fri Apr 18 05:13:36 GMT 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","886","test_create_user_without_field[email]","tests","Fri Apr 18 05:13:43 GMT 2025","passed","Fri Apr 18 05:13:44 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","878","test_create_user_successfully","tests","Fri Apr 18 05:13:39 GMT 2025","passed","Fri Apr 18 05:13:40 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","365","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Fri Apr 18 05:13:04 GMT 2025","passed","Fri Apr 18 05:13:05 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1413","test_get_another_user_data_after_auth","tests","Fri Apr 18 05:13:37 GMT 2025","passed","Fri Apr 18 05:13:39 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies the retrieval of user details after authenticating as that user","1430","test_get_user_details_auth_as_same_user","tests","Fri Apr 18 05:13:36 GMT 2025","passed","Fri Apr 18 05:13:37 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","737","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Fri Apr 18 05:13:08 GMT 2025","passed","Fri Apr 18 05:13:08 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3779","test_positive_delete_created_user","tests","Fri Apr 18 05:13:12 GMT 2025","passed","Fri Apr 18 05:13:15 GMT 2025","TestUserDelete","test_user_delete","",""
"This test check authorization status w/o sending auth cookie or token","760","test_negative_auth_check[no_token]","tests","Fri Apr 18 05:13:01 GMT 2025","passed","Fri Apr 18 05:13:01 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","3460","test_edit_just_created_user","tests","Fri Apr 18 05:13:20 GMT 2025","passed","Fri Apr 18 05:13:23 GMT 2025","TestUserEdit","test_user_edit","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Fri Apr 18 05:13:10 GMT 2025","skipped","Fri Apr 18 05:13:10 GMT 2025","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","774","test_auth_user","tests","Fri Apr 18 05:12:58 GMT 2025","passed","Fri Apr 18 05:12:59 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","892","test_create_user_without_field[lastName]","tests","Fri Apr 18 05:13:45 GMT 2025","passed","Fri Apr 18 05:13:46 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that user with ID 2 can't be deleted","1658","test_delete_user_2","tests","Fri Apr 18 05:13:10 GMT 2025","passed","Fri Apr 18 05:13:12 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies that one user cannot delete another user","4222","test_delete_user_authorized_as_another_user","tests","Fri Apr 18 05:13:15 GMT 2025","passed","Fri Apr 18 05:13:20 GMT 2025","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","392","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Fri Apr 18 05:13:09 GMT 2025","passed","Fri Apr 18 05:13:09 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2566","test_edit_user_short_first_name","tests","Fri Apr 18 05:13:32 GMT 2025","passed","Fri Apr 18 05:13:35 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when authorized as another user","4735","test_edit_user_authorized_as_another_user","tests","Fri Apr 18 05:13:25 GMT 2025","skipped","Fri Apr 18 05:13:30 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","705","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Fri Apr 18 05:13:05 GMT 2025","passed","Fri Apr 18 05:13:06 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific cookie","629","test_cookie","tests","Fri Apr 18 05:13:02 GMT 2025","passed","Fri Apr 18 05:13:03 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2621","test_edit_user_invalid_email","tests","Fri Apr 18 05:13:30 GMT 2025","passed","Fri Apr 18 05:13:32 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","884","test_create_user_without_field[password]","tests","Fri Apr 18 05:13:42 GMT 2025","passed","Fri Apr 18 05:13:43 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","870","test_create_user_without_field[username]","tests","Fri Apr 18 05:13:41 GMT 2025","passed","Fri Apr 18 05:13:42 GMT 2025","TestUserRegister","test_user_register","",""
