"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration without one of the fields","882","test_create_user_without_field[email]","tests","Mon Jun 02 05:14:58 GMT 2025","passed","Mon Jun 02 05:14:58 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","906","test_create_user_with_existing_email","tests","Mon Jun 02 05:14:54 GMT 2025","passed","Mon Jun 02 05:14:55 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user email to an invalid one","2583","test_edit_user_invalid_email","tests","Mon Jun 02 05:14:44 GMT 2025","passed","Mon Jun 02 05:14:47 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when unauthorized","2587","test_edit_user_unauthorized","tests","Mon Jun 02 05:14:37 GMT 2025","failed","Mon Jun 02 05:14:40 GMT 2025","TestUserEdit","test_user_edit","",""
"This test successfully authorize user by email and password","888","test_auth_user","tests","Mon Jun 02 05:14:12 GMT 2025","passed","Mon Jun 02 05:14:13 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","885","test_create_user_with_short_name","tests","Mon Jun 02 05:15:00 GMT 2025","passed","Mon Jun 02 05:15:01 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","3468","test_edit_just_created_user","tests","Mon Jun 02 05:14:34 GMT 2025","passed","Mon Jun 02 05:14:37 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","737","test_cookie","tests","Mon Jun 02 05:14:16 GMT 2025","passed","Mon Jun 02 05:14:17 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","564","test_negative_auth_check[no_token]","tests","Mon Jun 02 05:14:15 GMT 2025","passed","Mon Jun 02 05:14:15 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Mon Jun 02 05:14:23 GMT 2025","skipped","Mon Jun 02 05:14:23 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4551","test_delete_user_authorized_as_another_user","tests","Mon Jun 02 05:14:29 GMT 2025","passed","Mon Jun 02 05:14:34 GMT 2025","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","363","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Mon Jun 02 05:14:19 GMT 2025","passed","Mon Jun 02 05:14:20 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","886","test_create_user_with_long_name","tests","Mon Jun 02 05:15:01 GMT 2025","passed","Mon Jun 02 05:15:02 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","884","test_create_user_without_field[lastName]","tests","Mon Jun 02 05:14:59 GMT 2025","passed","Mon Jun 02 05:15:00 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","892","test_create_user_with_invalid_email","tests","Mon Jun 02 05:14:55 GMT 2025","passed","Mon Jun 02 05:14:56 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","698","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Mon Jun 02 05:14:22 GMT 2025","passed","Mon Jun 02 05:14:23 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1687","test_delete_user_2","tests","Mon Jun 02 05:14:24 GMT 2025","passed","Mon Jun 02 05:14:25 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies that a user can be created successfully","890","test_create_user_successfully","tests","Mon Jun 02 05:14:53 GMT 2025","passed","Mon Jun 02 05:14:54 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","4599","test_edit_user_authorized_as_another_user","tests","Mon Jun 02 05:14:40 GMT 2025","skipped","Mon Jun 02 05:14:44 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","879","test_create_user_without_field[password]","tests","Mon Jun 02 05:14:57 GMT 2025","passed","Mon Jun 02 05:14:58 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific header","604","test_homework_header","tests","Mon Jun 02 05:14:17 GMT 2025","passed","Mon Jun 02 05:14:18 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1064","test_get_user_details_not_auth","tests","Mon Jun 02 05:14:49 GMT 2025","passed","Mon Jun 02 05:14:50 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies the retrieval of user details after authenticating as that user","1442","test_get_user_details_auth_as_same_user","tests","Mon Jun 02 05:14:50 GMT 2025","passed","Mon Jun 02 05:14:52 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","373","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Mon Jun 02 05:14:18 GMT 2025","passed","Mon Jun 02 05:14:19 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1414","test_get_another_user_data_after_auth","tests","Mon Jun 02 05:14:52 GMT 2025","passed","Mon Jun 02 05:14:53 GMT 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","861","test_create_user_without_field[username]","tests","Mon Jun 02 05:14:56 GMT 2025","passed","Mon Jun 02 05:14:57 GMT 2025","TestUserRegister","test_user_register","",""
