"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies retrieval of another user's details after authenticating","1516","test_get_another_user_data_after_auth","tests","Fri Sep 12 05:13:07 UTC 2025","passed","Fri Sep 12 05:13:09 UTC 2025","TestUserGet","test_user_get","",""
"This test verifies that user with ID 2 can't be deleted","1492","test_delete_user_2","tests","Fri Sep 12 05:12:39 UTC 2025","passed","Fri Sep 12 05:12:41 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very short name","941","test_create_user_with_short_name","tests","Fri Sep 12 05:13:17 UTC 2025","passed","Fri Sep 12 05:13:18 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","3626","test_positive_delete_created_user","tests","Fri Sep 12 05:12:41 UTC 2025","passed","Fri Sep 12 05:12:44 UTC 2025","TestUserDelete","test_user_delete","",""
"This test verifies the ability to edit a user after their registration","3626","test_edit_just_created_user","tests","Fri Sep 12 05:12:49 UTC 2025","passed","Fri Sep 12 05:12:53 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","897","test_create_user_without_field[firstName]","tests","Fri Sep 12 05:13:15 UTC 2025","passed","Fri Sep 12 05:13:16 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","923","test_create_user_with_long_name","tests","Fri Sep 12 05:13:18 UTC 2025","passed","Fri Sep 12 05:13:19 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","4717","test_edit_user_authorized_as_another_user","tests","Fri Sep 12 05:12:55 UTC 2025","skipped","Fri Sep 12 05:13:00 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","905","test_create_user_without_field[username]","tests","Fri Sep 12 05:13:12 UTC 2025","passed","Fri Sep 12 05:13:13 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2272","test_edit_user_unauthorized","tests","Fri Sep 12 05:12:53 UTC 2025","failed","Fri Sep 12 05:12:55 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1287","test_create_user_without_field[email]","tests","Fri Sep 12 05:13:14 UTC 2025","passed","Fri Sep 12 05:13:15 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","928","test_create_user_without_field[password]","tests","Fri Sep 12 05:13:13 UTC 2025","passed","Fri Sep 12 05:13:14 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","927","test_create_user_with_invalid_email","tests","Fri Sep 12 05:13:11 UTC 2025","passed","Fri Sep 12 05:13:12 UTC 2025","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","755","test_auth_user","tests","Fri Sep 12 05:12:28 UTC 2025","passed","Fri Sep 12 05:12:29 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2469","test_edit_user_short_first_name","tests","Fri Sep 12 05:13:02 UTC 2025","passed","Fri Sep 12 05:13:04 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","631","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Fri Sep 12 05:12:34 UTC 2025","passed","Fri Sep 12 05:12:35 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","393","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Fri Sep 12 05:12:38 UTC 2025","passed","Fri Sep 12 05:12:39 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4710","test_delete_user_authorized_as_another_user","tests","Fri Sep 12 05:12:44 UTC 2025","passed","Fri Sep 12 05:12:49 UTC 2025","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details without authentication","1110","test_get_user_details_not_auth","tests","Fri Sep 12 05:13:04 UTC 2025","passed","Fri Sep 12 05:13:06 UTC 2025","TestUserGet","test_user_get","",""
