"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can be deleted successfully","3429","test_positive_delete_created_user","tests","Mon Sep 29 05:13:31 UTC 2025","passed","Mon Sep 29 05:13:34 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","934","test_create_user_without_field[password]","tests","Mon Sep 29 05:14:02 UTC 2025","passed","Mon Sep 29 05:14:03 UTC 2025","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","777","test_auth_user","tests","Mon Sep 29 05:13:18 UTC 2025","passed","Mon Sep 29 05:13:19 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1140","test_get_user_details_not_auth","tests","Mon Sep 29 05:13:54 UTC 2025","passed","Mon Sep 29 05:13:56 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","929","test_create_user_without_field[username]","tests","Mon Sep 29 05:14:02 UTC 2025","passed","Mon Sep 29 05:14:02 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1520","test_get_another_user_data_after_auth","tests","Mon Sep 29 05:13:57 UTC 2025","passed","Mon Sep 29 05:13:59 UTC 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","532","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Mon Sep 29 05:13:24 UTC 2025","passed","Mon Sep 29 05:13:25 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","929","test_create_user_without_field[email]","tests","Mon Sep 29 05:14:03 UTC 2025","passed","Mon Sep 29 05:14:04 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","530","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Mon Sep 29 05:13:27 UTC 2025","passed","Mon Sep 29 05:13:28 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","639","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Mon Sep 29 05:13:25 UTC 2025","passed","Mon Sep 29 05:13:26 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","1163","test_create_user_with_short_name","tests","Mon Sep 29 05:14:06 UTC 2025","passed","Mon Sep 29 05:14:07 UTC 2025","TestUserRegister","test_user_register","",""
