"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","370","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sun Nov 24 05:08:51 GMT 2024","passed","Sun Nov 24 05:08:51 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","373","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sun Nov 24 05:08:50 GMT 2024","passed","Sun Nov 24 05:08:51 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4875","test_delete_user_authorized_as_another_user","tests","Sun Nov 24 05:08:59 GMT 2024","passed","Sun Nov 24 05:09:04 GMT 2024","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details without authentication","1043","test_get_user_details_not_auth","tests","Sun Nov 24 05:09:20 GMT 2024","passed","Sun Nov 24 05:09:21 GMT 2024","TestUserGet","test_user_get","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sun Nov 24 05:08:54 GMT 2024","skipped","Sun Nov 24 05:08:54 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","907","test_create_user_without_field[username]","tests","Sun Nov 24 05:09:26 GMT 2024","passed","Sun Nov 24 05:09:27 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that user with ID 2 can't be deleted","1891","test_delete_user_2","tests","Sun Nov 24 05:08:54 GMT 2024","passed","Sun Nov 24 05:08:55 GMT 2024","TestUserDelete","test_user_delete","",""
"This test verifies that a user can be created successfully","879","test_create_user_successfully","tests","Sun Nov 24 05:09:23 GMT 2024","passed","Sun Nov 24 05:09:24 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","903","test_create_user_without_field[lastName]","tests","Sun Nov 24 05:09:30 GMT 2024","passed","Sun Nov 24 05:09:31 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1372","test_get_another_user_data_after_auth","tests","Sun Nov 24 05:09:22 GMT 2024","passed","Sun Nov 24 05:09:23 GMT 2024","TestUserGet","test_user_get","",""
"This test checks user registration with a very long name","909","test_create_user_with_long_name","tests","Sun Nov 24 05:09:32 GMT 2024","passed","Sun Nov 24 05:09:33 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","880","test_create_user_with_invalid_email","tests","Sun Nov 24 05:09:25 GMT 2024","passed","Sun Nov 24 05:09:26 GMT 2024","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","636","test_negative_auth_check[no_cookie]","tests","Sun Nov 24 05:08:44 GMT 2024","passed","Sun Nov 24 05:08:44 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","4467","test_edit_user_authorized_as_another_user","tests","Sun Nov 24 05:09:09 GMT 2024","skipped","Sun Nov 24 05:09:14 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","903","test_create_user_without_field[email]","tests","Sun Nov 24 05:09:28 GMT 2024","passed","Sun Nov 24 05:09:29 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","368","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Sun Nov 24 05:08:49 GMT 2024","passed","Sun Nov 24 05:08:49 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1417","test_get_user_details_auth_as_same_user","tests","Sun Nov 24 05:09:21 GMT 2024","passed","Sun Nov 24 05:09:22 GMT 2024","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","613","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sun Nov 24 05:08:52 GMT 2024","passed","Sun Nov 24 05:08:53 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3906","test_positive_delete_created_user","tests","Sun Nov 24 05:08:55 GMT 2024","passed","Sun Nov 24 05:08:59 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","901","test_create_user_without_field[firstName]","tests","Sun Nov 24 05:09:29 GMT 2024","passed","Sun Nov 24 05:09:30 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","1146","test_create_user_with_existing_email","tests","Sun Nov 24 05:09:24 GMT 2024","passed","Sun Nov 24 05:09:25 GMT 2024","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","789","test_negative_auth_check[no_token]","tests","Sun Nov 24 05:08:45 GMT 2024","passed","Sun Nov 24 05:08:46 GMT 2024","TestUserAuth","test_user_auth","",""
