"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration without one of the fields","904","test_create_user_without_field[email]","tests","Sun Jun 29 05:17:37 GMT 2025","passed","Sun Jun 29 05:17:38 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","4636","test_edit_user_authorized_as_another_user","tests","Sun Jun 29 05:17:19 GMT 2025","skipped","Sun Jun 29 05:17:23 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","711","test_cookie","tests","Sun Jun 29 05:16:56 GMT 2025","passed","Sun Jun 29 05:16:56 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","908","test_create_user_without_field[username]","tests","Sun Jun 29 05:17:36 GMT 2025","passed","Sun Jun 29 05:17:37 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","908","test_create_user_successfully","tests","Sun Jun 29 05:17:33 GMT 2025","passed","Sun Jun 29 05:17:34 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","1984","test_edit_user_unauthorized","tests","Sun Jun 29 05:17:17 GMT 2025","failed","Sun Jun 29 05:17:19 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details after authenticating as that user","1520","test_get_user_details_auth_as_same_user","tests","Sun Jun 29 05:17:30 GMT 2025","passed","Sun Jun 29 05:17:31 GMT 2025","TestUserGet","test_user_get","",""
"This test checks user registration with a very short name","1278","test_create_user_with_short_name","tests","Sun Jun 29 05:17:40 GMT 2025","passed","Sun Jun 29 05:17:41 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","908","test_create_user_with_long_name","tests","Sun Jun 29 05:17:41 GMT 2025","passed","Sun Jun 29 05:17:42 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1081","test_get_user_details_not_auth","tests","Sun Jun 29 05:17:29 GMT 2025","passed","Sun Jun 29 05:17:30 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies that user with ID 2 can't be deleted","1726","test_delete_user_2","tests","Sun Jun 29 05:17:03 GMT 2025","passed","Sun Jun 29 05:17:05 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks the registration of a user with an already existing email","909","test_create_user_with_existing_email","tests","Sun Jun 29 05:17:34 GMT 2025","passed","Sun Jun 29 05:17:35 GMT 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sun Jun 29 05:17:03 GMT 2025","skipped","Sun Jun 29 05:17:03 GMT 2025","TestUserAuth","test_user_auth","",""
