"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","581","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Thu May 01 05:13:35 GMT 2025","passed","Thu May 01 05:13:36 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1233","test_get_user_details_not_auth","tests","Thu May 01 05:14:10 GMT 2025","passed","Thu May 01 05:14:11 GMT 2025","TestUserGet","test_user_get","",""
"This test checks the inability to change user first name to a very short value","3023","test_edit_user_short_first_name","tests","Thu May 01 05:14:07 GMT 2025","passed","Thu May 01 05:14:10 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1825","test_delete_user_2","tests","Thu May 01 05:13:40 GMT 2025","passed","Thu May 01 05:13:42 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details after authenticating as that user","1832","test_get_user_details_auth_as_same_user","tests","Thu May 01 05:14:11 GMT 2025","passed","Thu May 01 05:14:13 GMT 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","1075","test_create_user_without_field[username]","tests","Thu May 01 05:14:18 GMT 2025","passed","Thu May 01 05:14:19 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1842","test_get_another_user_data_after_auth","tests","Thu May 01 05:14:13 GMT 2025","passed","Thu May 01 05:14:14 GMT 2025","TestUserGet","test_user_get","",""
"This test checks the inability to change user email to an invalid one","2969","test_edit_user_invalid_email","tests","Thu May 01 05:14:04 GMT 2025","passed","Thu May 01 05:14:07 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the registration of a user with an already existing email","1114","test_create_user_with_existing_email","tests","Thu May 01 05:14:16 GMT 2025","passed","Thu May 01 05:14:17 GMT 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","1","test_summary","tests","Thu May 01 05:13:40 GMT 2025","skipped","Thu May 01 05:13:40 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1095","test_create_user_without_field[firstName]","tests","Thu May 01 05:14:21 GMT 2025","passed","Thu May 01 05:14:22 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","5320","test_edit_user_authorized_as_another_user","tests","Thu May 01 05:13:58 GMT 2025","skipped","Thu May 01 05:14:04 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when unauthorized","2371","test_edit_user_unauthorized","tests","Thu May 01 05:13:56 GMT 2025","failed","Thu May 01 05:13:58 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","794","test_cookie","tests","Thu May 01 05:13:30 GMT 2025","passed","Thu May 01 05:13:31 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","4280","test_edit_just_created_user","tests","Thu May 01 05:13:52 GMT 2025","passed","Thu May 01 05:13:56 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","1131","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Thu May 01 05:13:39 GMT 2025","passed","Thu May 01 05:13:40 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1097","test_create_user_without_field[email]","tests","Thu May 01 05:14:20 GMT 2025","passed","Thu May 01 05:14:21 GMT 2025","TestUserRegister","test_user_register","",""
