"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks the inability to change user first name to a very short value","2655","test_edit_user_short_first_name","tests","Tue Dec 10 05:10:24 GMT 2024","passed","Tue Dec 10 05:10:26 GMT 2024","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","729","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Tue Dec 10 05:09:56 GMT 2024","passed","Tue Dec 10 05:09:56 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","3562","test_edit_just_created_user","tests","Tue Dec 10 05:10:12 GMT 2024","passed","Tue Dec 10 05:10:15 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","920","test_create_user_without_field[email]","tests","Tue Dec 10 05:10:36 GMT 2024","passed","Tue Dec 10 05:10:36 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","385","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Tue Dec 10 05:10:01 GMT 2024","passed","Tue Dec 10 05:10:01 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1695","test_get_another_user_data_after_auth","tests","Tue Dec 10 05:10:29 GMT 2024","passed","Tue Dec 10 05:10:31 GMT 2024","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","518","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Tue Dec 10 05:10:00 GMT 2024","passed","Tue Dec 10 05:10:00 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","724","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Tue Dec 10 05:09:58 GMT 2024","passed","Tue Dec 10 05:09:59 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3560","test_positive_delete_created_user","tests","Tue Dec 10 05:10:03 GMT 2024","passed","Tue Dec 10 05:10:07 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks the registration of a user with an already existing email","931","test_create_user_with_existing_email","tests","Tue Dec 10 05:10:32 GMT 2024","passed","Tue Dec 10 05:10:33 GMT 2024","TestUserRegister","test_user_register","",""
