"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that user with ID 2 can't be deleted","1603","test_delete_user_2","tests","Mon Dec 22 05:18:43 UTC 2025","passed","Mon Dec 22 05:18:44 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the registration of a user with an already existing email","942","test_create_user_with_existing_email","tests","Mon Dec 22 05:19:15 UTC 2025","passed","Mon Dec 22 05:19:16 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","909","test_create_user_without_field[username]","tests","Mon Dec 22 05:19:17 UTC 2025","passed","Mon Dec 22 05:19:18 UTC 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Mon Dec 22 05:18:43 UTC 2025","skipped","Mon Dec 22 05:18:43 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","937","test_create_user_successfully","tests","Mon Dec 22 05:19:14 UTC 2025","passed","Mon Dec 22 05:19:15 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","407","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Mon Dec 22 05:18:40 UTC 2025","passed","Mon Dec 22 05:18:40 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","3664","test_edit_just_created_user","tests","Mon Dec 22 05:18:53 UTC 2025","passed","Mon Dec 22 05:18:57 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","925","test_create_user_without_field[password]","tests","Mon Dec 22 05:19:18 UTC 2025","passed","Mon Dec 22 05:19:18 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","936","test_create_user_without_field[email]","tests","Mon Dec 22 05:19:18 UTC 2025","passed","Mon Dec 22 05:19:19 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","409","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Mon Dec 22 05:18:42 UTC 2025","passed","Mon Dec 22 05:18:42 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","549","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Mon Dec 22 05:18:39 UTC 2025","passed","Mon Dec 22 05:18:39 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4789","test_delete_user_authorized_as_another_user","tests","Mon Dec 22 05:18:48 UTC 2025","passed","Mon Dec 22 05:18:53 UTC 2025","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details without authentication","1235","test_get_user_details_not_auth","tests","Mon Dec 22 05:19:09 UTC 2025","passed","Mon Dec 22 05:19:10 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","909","test_create_user_without_field[firstName]","tests","Mon Dec 22 05:19:19 UTC 2025","passed","Mon Dec 22 05:19:20 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","943","test_create_user_with_short_name","tests","Mon Dec 22 05:19:21 UTC 2025","passed","Mon Dec 22 05:19:22 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","538","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Mon Dec 22 05:18:41 UTC 2025","passed","Mon Dec 22 05:18:41 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1682","test_get_user_details_auth_as_same_user","tests","Mon Dec 22 05:19:10 UTC 2025","passed","Mon Dec 22 05:19:12 UTC 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","549","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Mon Dec 22 05:18:38 UTC 2025","passed","Mon Dec 22 05:18:38 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","916","test_create_user_with_long_name","tests","Mon Dec 22 05:19:22 UTC 2025","passed","Mon Dec 22 05:19:23 UTC 2025","TestUserRegister","test_user_register","",""
