"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test check authorization status w/o sending auth cookie or token","914","test_negative_auth_check[no_cookie]","tests","Mon May 26 05:13:51 GMT 2025","passed","Mon May 26 05:13:52 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3871","test_positive_delete_created_user","tests","Mon May 26 05:14:04 GMT 2025","passed","Mon May 26 05:14:07 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details after authenticating as that user","1449","test_get_user_details_auth_as_same_user","tests","Mon May 26 05:14:28 GMT 2025","passed","Mon May 26 05:14:29 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies the ability to edit a user after their registration","3549","test_edit_just_created_user","tests","Mon May 26 05:14:12 GMT 2025","passed","Mon May 26 05:14:15 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","897","test_create_user_without_field[lastName]","tests","Mon May 26 05:14:37 GMT 2025","passed","Mon May 26 05:14:38 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","920","test_create_user_successfully","tests","Mon May 26 05:14:31 GMT 2025","passed","Mon May 26 05:14:32 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","871","test_create_user_without_field[email]","tests","Mon May 26 05:14:35 GMT 2025","passed","Mon May 26 05:14:36 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1409","test_get_another_user_data_after_auth","tests","Mon May 26 05:14:29 GMT 2025","passed","Mon May 26 05:14:31 GMT 2025","TestUserGet","test_user_get","",""
"This test checks for the presence of a specific cookie","617","test_cookie","tests","Mon May 26 05:13:54 GMT 2025","passed","Mon May 26 05:13:55 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4245","test_delete_user_authorized_as_another_user","tests","Mon May 26 05:14:07 GMT 2025","passed","Mon May 26 05:14:12 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks the registration of a user with an already existing email","885","test_create_user_with_existing_email","tests","Mon May 26 05:14:32 GMT 2025","passed","Mon May 26 05:14:33 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","892","test_create_user_without_field[password]","tests","Mon May 26 05:14:34 GMT 2025","passed","Mon May 26 05:14:35 GMT 2025","TestUserRegister","test_user_register","",""
