"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 18 05:09:21 GMT 2024","Mon Mar 18 05:09:22 GMT 2024","949","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
"passed","Mon Mar 18 05:09:14 GMT 2024","Mon Mar 18 05:09:15 GMT 2024","916","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"passed","Mon Mar 18 05:09:18 GMT 2024","Mon Mar 18 05:09:19 GMT 2024","959","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Mon Mar 18 05:09:20 GMT 2024","Mon Mar 18 05:09:21 GMT 2024","943","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
"skipped","Mon Mar 18 05:08:44 GMT 2024","Mon Mar 18 05:08:44 GMT 2024","1","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"passed","Mon Mar 18 05:09:11 GMT 2024","Mon Mar 18 05:09:13 GMT 2024","1700","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"failed","Mon Mar 18 05:08:57 GMT 2024","Mon Mar 18 05:08:59 GMT 2024","2157","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Mon Mar 18 05:08:43 GMT 2024","Mon Mar 18 05:08:44 GMT 2024","633","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Mon Mar 18 05:09:04 GMT 2024","Mon Mar 18 05:09:06 GMT 2024","2596","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Mon Mar 18 05:09:15 GMT 2024","Mon Mar 18 05:09:16 GMT 2024","967","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Mon Mar 18 05:08:35 GMT 2024","Mon Mar 18 05:08:35 GMT 2024","793","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"skipped","Mon Mar 18 05:08:59 GMT 2024","Mon Mar 18 05:09:04 GMT 2024","4548","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Mon Mar 18 05:08:53 GMT 2024","Mon Mar 18 05:08:57 GMT 2024","3478","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Mon Mar 18 05:08:36 GMT 2024","Mon Mar 18 05:08:36 GMT 2024","448","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Mon Mar 18 05:09:17 GMT 2024","Mon Mar 18 05:09:18 GMT 2024","1161","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[password]","This test checks user registration without one of the fields"
"passed","Mon Mar 18 05:08:32 GMT 2024","Mon Mar 18 05:08:32 GMT 2024","787","tests","test_user_auth","TestUserAuth","","","test_auth_user","This test successfully authorize user by email and password"
"passed","Mon Mar 18 05:09:22 GMT 2024","Mon Mar 18 05:09:23 GMT 2024","954","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Mon Mar 18 05:09:10 GMT 2024","Mon Mar 18 05:09:11 GMT 2024","1455","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
"passed","Mon Mar 18 05:09:09 GMT 2024","Mon Mar 18 05:09:10 GMT 2024","1007","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Mon Mar 18 05:08:33 GMT 2024","Mon Mar 18 05:08:34 GMT 2024","832","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_cookie]","This test check authorization status w/o sending auth cookie or token"
"passed","Mon Mar 18 05:08:41 GMT 2024","Mon Mar 18 05:08:41 GMT 2024","692","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"passed","Mon Mar 18 05:08:49 GMT 2024","Mon Mar 18 05:08:53 GMT 2024","4479","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"passed","Mon Mar 18 05:08:39 GMT 2024","Mon Mar 18 05:08:40 GMT 2024","393","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
"passed","Mon Mar 18 05:09:16 GMT 2024","Mon Mar 18 05:09:17 GMT 2024","1215","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
"passed","Mon Mar 18 05:08:44 GMT 2024","Mon Mar 18 05:08:46 GMT 2024","1396","tests","test_user_delete","TestUserDelete","","","test_delete_user_2","This test verifies that user with ID 2 can't be deleted"
"passed","Mon Mar 18 05:09:06 GMT 2024","Mon Mar 18 05:09:09 GMT 2024","2623","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"passed","Mon Mar 18 05:09:13 GMT 2024","Mon Mar 18 05:09:14 GMT 2024","904","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Mon Mar 18 05:08:37 GMT 2024","Mon Mar 18 05:08:38 GMT 2024","710","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Mon Mar 18 05:08:42 GMT 2024","Mon Mar 18 05:08:43 GMT 2024","638","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
