"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can be created successfully","1033","test_create_user_successfully","tests","Wed Jun 11 05:14:56 GMT 2025","passed","Wed Jun 11 05:14:57 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1032","test_create_user_without_field[username]","tests","Wed Jun 11 05:15:00 GMT 2025","passed","Wed Jun 11 05:15:01 GMT 2025","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","699","test_auth_user","tests","Wed Jun 11 05:14:11 GMT 2025","passed","Wed Jun 11 05:14:12 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4967","test_delete_user_authorized_as_another_user","tests","Wed Jun 11 05:14:30 GMT 2025","passed","Wed Jun 11 05:14:35 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very long name","1029","test_create_user_with_long_name","tests","Wed Jun 11 05:15:06 GMT 2025","passed","Wed Jun 11 05:15:07 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1015","test_create_user_without_field[email]","tests","Wed Jun 11 05:15:02 GMT 2025","passed","Wed Jun 11 05:15:03 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user first name to a very short value","2744","test_edit_user_short_first_name","tests","Wed Jun 11 05:14:49 GMT 2025","passed","Wed Jun 11 05:14:52 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1038","test_create_user_without_field[firstName]","tests","Wed Jun 11 05:15:03 GMT 2025","passed","Wed Jun 11 05:15:04 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","523","test_cookie","tests","Wed Jun 11 05:14:15 GMT 2025","passed","Wed Jun 11 05:14:16 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1705","test_get_user_details_auth_as_same_user","tests","Wed Jun 11 05:14:53 GMT 2025","passed","Wed Jun 11 05:14:55 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies that a user can be deleted successfully","3791","test_positive_delete_created_user","tests","Wed Jun 11 05:14:26 GMT 2025","passed","Wed Jun 11 05:14:30 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks for the presence of a specific header","1206","test_homework_header","tests","Wed Jun 11 05:14:17 GMT 2025","passed","Wed Jun 11 05:14:18 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1706","test_delete_user_2","tests","Wed Jun 11 05:14:25 GMT 2025","passed","Wed Jun 11 05:14:26 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details without authentication","1205","test_get_user_details_not_auth","tests","Wed Jun 11 05:14:52 GMT 2025","passed","Wed Jun 11 05:14:53 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","513","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Wed Jun 11 05:14:21 GMT 2025","passed","Wed Jun 11 05:14:21 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","1052","test_create_user_with_existing_email","tests","Wed Jun 11 05:14:57 GMT 2025","passed","Wed Jun 11 05:14:59 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","528","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Wed Jun 11 05:14:24 GMT 2025","passed","Wed Jun 11 05:14:24 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1030","test_create_user_without_field[password]","tests","Wed Jun 11 05:15:01 GMT 2025","passed","Wed Jun 11 05:15:02 GMT 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","1083","test_negative_auth_check[no_cookie]","tests","Wed Jun 11 05:14:12 GMT 2025","passed","Wed Jun 11 05:14:14 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","2223","test_edit_user_unauthorized","tests","Wed Jun 11 05:14:39 GMT 2025","failed","Wed Jun 11 05:14:41 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with an incorrect email w/o '@'","1045","test_create_user_with_invalid_email","tests","Wed Jun 11 05:14:59 GMT 2025","passed","Wed Jun 11 05:15:00 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user email to an invalid one","2780","test_edit_user_invalid_email","tests","Wed Jun 11 05:14:46 GMT 2025","passed","Wed Jun 11 05:14:49 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1012","test_create_user_without_field[lastName]","tests","Wed Jun 11 05:15:04 GMT 2025","passed","Wed Jun 11 05:15:05 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","530","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Wed Jun 11 05:14:20 GMT 2025","passed","Wed Jun 11 05:14:20 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","850","test_negative_auth_check[no_token]","tests","Wed Jun 11 05:14:14 GMT 2025","passed","Wed Jun 11 05:14:15 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1742","test_get_another_user_data_after_auth","tests","Wed Jun 11 05:14:55 GMT 2025","passed","Wed Jun 11 05:14:56 GMT 2025","TestUserGet","test_user_get","",""
"This test checks the inability to edit a user when authorized as another user","4962","test_edit_user_authorized_as_another_user","tests","Wed Jun 11 05:14:41 GMT 2025","skipped","Wed Jun 11 05:14:46 GMT 2025","TestUserEdit","test_user_edit","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Wed Jun 11 05:14:25 GMT 2025","skipped","Wed Jun 11 05:14:25 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","894","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Wed Jun 11 05:14:22 GMT 2025","passed","Wed Jun 11 05:14:23 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","1027","test_create_user_with_short_name","tests","Wed Jun 11 05:15:05 GMT 2025","passed","Wed Jun 11 05:15:06 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","512","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Wed Jun 11 05:14:19 GMT 2025","passed","Wed Jun 11 05:14:19 GMT 2025","TestUserAuth","test_user_auth","",""
