"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration without one of the fields","910","test_create_user_without_field[lastName]","tests","Mon Sep 15 05:14:01 UTC 2025","passed","Mon Sep 15 05:14:02 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","888","test_create_user_with_short_name","tests","Mon Sep 15 05:14:02 UTC 2025","passed","Mon Sep 15 05:14:03 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","517","test_cookie","tests","Mon Sep 15 05:13:18 UTC 2025","passed","Mon Sep 15 05:13:19 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3534","test_positive_delete_created_user","tests","Mon Sep 15 05:13:27 UTC 2025","passed","Mon Sep 15 05:13:30 UTC 2025","TestUserDelete","test_user_delete","",""
"This test successfully authorize user by email and password","743","test_auth_user","tests","Mon Sep 15 05:13:14 UTC 2025","passed","Mon Sep 15 05:13:15 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","903","test_create_user_without_field[password]","tests","Mon Sep 15 05:13:58 UTC 2025","passed","Mon Sep 15 05:13:59 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","902","test_create_user_without_field[email]","tests","Mon Sep 15 05:13:59 UTC 2025","passed","Mon Sep 15 05:14:00 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","1045","test_create_user_with_long_name","tests","Mon Sep 15 05:14:03 UTC 2025","passed","Mon Sep 15 05:14:04 UTC 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","743","test_negative_auth_check[no_cookie]","tests","Mon Sep 15 05:13:16 UTC 2025","passed","Mon Sep 15 05:13:16 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","522","test_homework_header","tests","Mon Sep 15 05:13:19 UTC 2025","passed","Mon Sep 15 05:13:20 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","527","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Mon Sep 15 05:13:22 UTC 2025","passed","Mon Sep 15 05:13:23 UTC 2025","TestUserAuth","test_user_auth","",""
