"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can be deleted successfully","4112","test_positive_delete_created_user","tests","Fri Sep 26 05:12:58 UTC 2025","passed","Fri Sep 26 05:13:02 UTC 2025","TestUserDelete","test_user_delete","",""
"This test verifies retrieval of another user's details after authenticating","1667","test_get_another_user_data_after_auth","tests","Fri Sep 26 05:13:27 UTC 2025","passed","Fri Sep 26 05:13:29 UTC 2025","TestUserGet","test_user_get","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Fri Sep 26 05:12:56 UTC 2025","skipped","Fri Sep 26 05:12:56 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","1284","test_create_user_successfully","tests","Fri Sep 26 05:13:29 UTC 2025","passed","Fri Sep 26 05:13:30 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","4063","test_edit_just_created_user","tests","Fri Sep 26 05:13:08 UTC 2025","passed","Fri Sep 26 05:13:12 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","959","test_create_user_without_field[email]","tests","Fri Sep 26 05:13:34 UTC 2025","passed","Fri Sep 26 05:13:35 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","988","test_create_user_with_short_name","tests","Fri Sep 26 05:13:37 UTC 2025","passed","Fri Sep 26 05:13:38 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1200","test_get_user_details_not_auth","tests","Fri Sep 26 05:13:24 UTC 2025","passed","Fri Sep 26 05:13:25 UTC 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","464","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Fri Sep 26 05:12:55 UTC 2025","passed","Fri Sep 26 05:12:56 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2705","test_edit_user_invalid_email","tests","Fri Sep 26 05:13:19 UTC 2025","passed","Fri Sep 26 05:13:22 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when unauthorized","2175","test_edit_user_unauthorized","tests","Fri Sep 26 05:13:12 UTC 2025","failed","Fri Sep 26 05:13:14 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1453","test_create_user_without_field[lastName]","tests","Fri Sep 26 05:13:36 UTC 2025","passed","Fri Sep 26 05:13:37 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies that one user cannot delete another user","5468","test_delete_user_authorized_as_another_user","tests","Fri Sep 26 05:13:02 UTC 2025","passed","Fri Sep 26 05:13:08 UTC 2025","TestUserDelete","test_user_delete","",""
