"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 26 05:07:14 GMT 2023","Thu Oct 26 05:07:15 GMT 2023","1083","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"passed","Thu Oct 26 05:06:41 GMT 2023","Thu Oct 26 05:06:41 GMT 2023","547","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Thu Oct 26 05:07:08 GMT 2023","Thu Oct 26 05:07:09 GMT 2023","1165","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Thu Oct 26 05:07:18 GMT 2023","Thu Oct 26 05:07:19 GMT 2023","1060","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"skipped","Thu Oct 26 05:06:42 GMT 2023","Thu Oct 26 05:06:42 GMT 2023","1","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"passed","Thu Oct 26 05:06:35 GMT 2023","Thu Oct 26 05:06:36 GMT 2023","878","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"passed","Thu Oct 26 05:06:56 GMT 2023","Thu Oct 26 05:06:58 GMT 2023","2228","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Thu Oct 26 05:06:39 GMT 2023","Thu Oct 26 05:06:40 GMT 2023","859","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
"passed","Thu Oct 26 05:06:37 GMT 2023","Thu Oct 26 05:06:37 GMT 2023","553","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
"passed","Thu Oct 26 05:07:05 GMT 2023","Thu Oct 26 05:07:08 GMT 2023","2826","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"skipped","Thu Oct 26 05:06:58 GMT 2023","Thu Oct 26 05:07:02 GMT 2023","4176","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Thu Oct 26 05:07:19 GMT 2023","Thu Oct 26 05:07:20 GMT 2023","1069","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"skipped","Thu Oct 26 05:06:48 GMT 2023","Thu Oct 26 05:06:52 GMT 2023","4229","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"passed","Thu Oct 26 05:06:31 GMT 2023","Thu Oct 26 05:06:31 GMT 2023","675","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"passed","Thu Oct 26 05:07:16 GMT 2023","Thu Oct 26 05:07:17 GMT 2023","1070","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
"passed","Thu Oct 26 05:07:12 GMT 2023","Thu Oct 26 05:07:14 GMT 2023","1061","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Thu Oct 26 05:06:38 GMT 2023","Thu Oct 26 05:06:39 GMT 2023","845","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"passed","Thu Oct 26 05:06:28 GMT 2023","Thu Oct 26 05:06:28 GMT 2023","674","tests","test_user_auth","TestUserAuth","","","test_auth_user","This test successfully authorize user by email and password"
"passed","Thu Oct 26 05:07:11 GMT 2023","Thu Oct 26 05:07:12 GMT 2023","1747","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"passed","Thu Oct 26 05:07:09 GMT 2023","Thu Oct 26 05:07:11 GMT 2023","1751","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
"passed","Thu Oct 26 05:07:21 GMT 2023","Thu Oct 26 05:07:22 GMT 2023","1067","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
"passed","Thu Oct 26 05:07:17 GMT 2023","Thu Oct 26 05:07:18 GMT 2023","1076","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[password]","This test checks user registration without one of the fields"
"passed","Thu Oct 26 05:06:32 GMT 2023","Thu Oct 26 05:06:33 GMT 2023","850","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Thu Oct 26 05:06:44 GMT 2023","Thu Oct 26 05:06:48 GMT 2023","3895","tests","test_user_delete","TestUserDelete","","","test_positive_delete_created_user","This test verifies that a user can be deleted successfully"
"passed","Thu Oct 26 05:07:02 GMT 2023","Thu Oct 26 05:07:05 GMT 2023","2829","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Thu Oct 26 05:07:22 GMT 2023","Thu Oct 26 05:07:23 GMT 2023","1060","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Thu Oct 26 05:07:20 GMT 2023","Thu Oct 26 05:07:21 GMT 2023","1068","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
"passed","Thu Oct 26 05:06:42 GMT 2023","Thu Oct 26 05:06:44 GMT 2023","1719","tests","test_user_delete","TestUserDelete","","","test_delete_user_2","This test verifies that user with ID 2 can't be deleted"
"passed","Thu Oct 26 05:07:15 GMT 2023","Thu Oct 26 05:07:16 GMT 2023","1084","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Thu Oct 26 05:06:34 GMT 2023","Thu Oct 26 05:06:35 GMT 2023","855","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
