"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks the inability to change user first name to a very short value","2980","test_edit_user_short_first_name","tests","Thu Jul 10 05:17:49 GMT 2025","passed","Thu Jul 10 05:17:52 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","781","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Thu Jul 10 05:17:16 GMT 2025","passed","Thu Jul 10 05:17:17 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","4665","test_positive_delete_created_user","tests","Thu Jul 10 05:17:24 GMT 2025","passed","Thu Jul 10 05:17:29 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks for the presence of a specific header","984","test_homework_header","tests","Thu Jul 10 05:17:13 GMT 2025","passed","Thu Jul 10 05:17:14 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","1102","test_create_user_with_long_name","tests","Thu Jul 10 05:18:08 GMT 2025","passed","Thu Jul 10 05:18:09 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","5362","test_edit_user_authorized_as_another_user","tests","Thu Jul 10 05:17:40 GMT 2025","skipped","Thu Jul 10 05:17:46 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","869","test_cookie","tests","Thu Jul 10 05:17:12 GMT 2025","passed","Thu Jul 10 05:17:13 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1102","test_create_user_without_field[password]","tests","Thu Jul 10 05:18:02 GMT 2025","passed","Thu Jul 10 05:18:03 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","1090","test_create_user_with_existing_email","tests","Thu Jul 10 05:17:58 GMT 2025","passed","Thu Jul 10 05:17:59 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","580","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Thu Jul 10 05:17:20 GMT 2025","passed","Thu Jul 10 05:17:20 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","3005","test_edit_user_invalid_email","tests","Thu Jul 10 05:17:46 GMT 2025","passed","Thu Jul 10 05:17:49 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very short name","1110","test_create_user_with_short_name","tests","Thu Jul 10 05:18:07 GMT 2025","passed","Thu Jul 10 05:18:08 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2384","test_edit_user_unauthorized","tests","Thu Jul 10 05:17:38 GMT 2025","failed","Thu Jul 10 05:17:40 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1104","test_create_user_without_field[email]","tests","Thu Jul 10 05:18:03 GMT 2025","passed","Thu Jul 10 05:18:04 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1852","test_get_another_user_data_after_auth","tests","Thu Jul 10 05:17:55 GMT 2025","passed","Thu Jul 10 05:17:57 GMT 2025","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","947","test_negative_auth_check[no_cookie]","tests","Thu Jul 10 05:17:09 GMT 2025","passed","Thu Jul 10 05:17:10 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","1091","test_create_user_successfully","tests","Thu Jul 10 05:17:57 GMT 2025","passed","Thu Jul 10 05:17:58 GMT 2025","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","967","test_auth_user","tests","Thu Jul 10 05:17:07 GMT 2025","passed","Thu Jul 10 05:17:08 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1113","test_create_user_without_field[firstName]","tests","Thu Jul 10 05:18:04 GMT 2025","passed","Thu Jul 10 05:18:05 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","578","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Thu Jul 10 05:17:15 GMT 2025","passed","Thu Jul 10 05:17:15 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1261","test_get_user_details_not_auth","tests","Thu Jul 10 05:17:52 GMT 2025","passed","Thu Jul 10 05:17:53 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies the retrieval of user details after authenticating as that user","1846","test_get_user_details_auth_as_same_user","tests","Thu Jul 10 05:17:53 GMT 2025","passed","Thu Jul 10 05:17:55 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies the ability to edit a user after their registration","4055","test_edit_just_created_user","tests","Thu Jul 10 05:17:34 GMT 2025","passed","Thu Jul 10 05:17:38 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","576","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Thu Jul 10 05:17:18 GMT 2025","passed","Thu Jul 10 05:17:19 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1102","test_create_user_without_field[lastName]","tests","Thu Jul 10 05:18:05 GMT 2025","passed","Thu Jul 10 05:18:07 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that user with ID 2 can't be deleted","1827","test_delete_user_2","tests","Thu Jul 10 05:17:22 GMT 2025","passed","Thu Jul 10 05:17:24 GMT 2025","TestUserDelete","test_user_delete","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Thu Jul 10 05:17:22 GMT 2025","skipped","Thu Jul 10 05:17:22 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","2133","test_create_user_without_field[username]","tests","Thu Jul 10 05:18:00 GMT 2025","passed","Thu Jul 10 05:18:02 GMT 2025","TestUserRegister","test_user_register","",""
