"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies the ability to edit a user after their registration","3614","test_edit_just_created_user","tests","Mon Dec 01 05:22:54 UTC 2025","passed","Mon Dec 01 05:22:57 UTC 2025","TestUserEdit","test_user_edit","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Mon Dec 01 05:22:43 UTC 2025","skipped","Mon Dec 01 05:22:43 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","929","test_create_user_with_short_name","tests","Mon Dec 01 05:23:21 UTC 2025","passed","Mon Dec 01 05:23:22 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1219","test_get_user_details_not_auth","tests","Mon Dec 01 05:23:09 UTC 2025","passed","Mon Dec 01 05:23:10 UTC 2025","TestUserGet","test_user_get","",""
"This test verifies that user with ID 2 can't be deleted","1736","test_delete_user_2","tests","Mon Dec 01 05:22:43 UTC 2025","passed","Mon Dec 01 05:22:45 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks for the presence of a specific header","541","test_homework_header","tests","Mon Dec 01 05:22:37 UTC 2025","passed","Mon Dec 01 05:22:37 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","908","test_create_user_without_field[password]","tests","Mon Dec 01 05:23:17 UTC 2025","passed","Mon Dec 01 05:23:18 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies that one user cannot delete another user","4852","test_delete_user_authorized_as_another_user","tests","Mon Dec 01 05:22:49 UTC 2025","passed","Mon Dec 01 05:22:54 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to change user email to an invalid one","2628","test_edit_user_invalid_email","tests","Mon Dec 01 05:23:03 UTC 2025","passed","Mon Dec 01 05:23:06 UTC 2025","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","955","test_negative_auth_check[no_token]","tests","Mon Dec 01 05:22:34 UTC 2025","passed","Mon Dec 01 05:22:35 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","401","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Mon Dec 01 05:22:42 UTC 2025","passed","Mon Dec 01 05:22:43 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1863","test_get_another_user_data_after_auth","tests","Mon Dec 01 05:23:11 UTC 2025","passed","Mon Dec 01 05:23:13 UTC 2025","TestUserGet","test_user_get","",""
"This test checks the inability to change user first name to a very short value","2687","test_edit_user_short_first_name","tests","Mon Dec 01 05:23:06 UTC 2025","passed","Mon Dec 01 05:23:09 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when authorized as another user","3764","test_edit_user_authorized_as_another_user","tests","Mon Dec 01 05:23:00 UTC 2025","skipped","Mon Dec 01 05:23:03 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very long name","929","test_create_user_with_long_name","tests","Mon Dec 01 05:23:22 UTC 2025","passed","Mon Dec 01 05:23:23 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","406","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Mon Dec 01 05:22:38 UTC 2025","passed","Mon Dec 01 05:22:38 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","394","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Mon Dec 01 05:22:41 UTC 2025","passed","Mon Dec 01 05:22:42 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","931","test_create_user_without_field[firstName]","tests","Mon Dec 01 05:23:19 UTC 2025","passed","Mon Dec 01 05:23:20 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","961","test_create_user_successfully","tests","Mon Dec 01 05:23:13 UTC 2025","passed","Mon Dec 01 05:23:14 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1619","test_get_user_details_auth_as_same_user","tests","Mon Dec 01 05:23:10 UTC 2025","passed","Mon Dec 01 05:23:11 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","909","test_create_user_without_field[username]","tests","Mon Dec 01 05:23:16 UTC 2025","passed","Mon Dec 01 05:23:17 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2257","test_edit_user_unauthorized","tests","Mon Dec 01 05:22:57 UTC 2025","failed","Mon Dec 01 05:22:59 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","927","test_create_user_without_field[lastName]","tests","Mon Dec 01 05:23:20 UTC 2025","passed","Mon Dec 01 05:23:21 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","895","test_create_user_without_field[email]","tests","Mon Dec 01 05:23:18 UTC 2025","passed","Mon Dec 01 05:23:19 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","683","test_cookie","tests","Mon Dec 01 05:22:35 UTC 2025","passed","Mon Dec 01 05:22:36 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","930","test_create_user_with_existing_email","tests","Mon Dec 01 05:23:14 UTC 2025","passed","Mon Dec 01 05:23:15 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","927","test_create_user_with_invalid_email","tests","Mon Dec 01 05:23:15 UTC 2025","passed","Mon Dec 01 05:23:16 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","667","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Mon Dec 01 05:22:40 UTC 2025","passed","Mon Dec 01 05:22:41 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3743","test_positive_delete_created_user","tests","Mon Dec 01 05:22:45 UTC 2025","passed","Mon Dec 01 05:22:49 UTC 2025","TestUserDelete","test_user_delete","",""
"This test check authorization status w/o sending auth cookie or token","948","test_negative_auth_check[no_cookie]","tests","Mon Dec 01 05:22:32 UTC 2025","passed","Mon Dec 01 05:22:33 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","671","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Mon Dec 01 05:22:39 UTC 2025","passed","Mon Dec 01 05:22:39 UTC 2025","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","979","test_auth_user","tests","Mon Dec 01 05:22:31 UTC 2025","passed","Mon Dec 01 05:22:32 UTC 2025","TestUserAuth","test_user_auth","",""
