"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can be created successfully","1152","test_create_user_successfully","tests","Sun Oct 12 05:12:11 UTC 2025","passed","Sun Oct 12 05:12:12 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2422","test_edit_user_unauthorized","tests","Sun Oct 12 05:11:52 UTC 2025","failed","Sun Oct 12 05:11:54 UTC 2025","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","1555","test_negative_auth_check[no_cookie]","tests","Sun Oct 12 05:11:21 UTC 2025","passed","Sun Oct 12 05:11:23 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","3100","test_edit_user_invalid_email","tests","Sun Oct 12 05:12:00 UTC 2025","passed","Sun Oct 12 05:12:03 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","589","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sun Oct 12 05:11:31 UTC 2025","passed","Sun Oct 12 05:11:32 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","5505","test_delete_user_authorized_as_another_user","tests","Sun Oct 12 05:11:42 UTC 2025","passed","Sun Oct 12 05:11:48 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks for the presence of a specific header","582","test_homework_header","tests","Sun Oct 12 05:11:27 UTC 2025","passed","Sun Oct 12 05:11:27 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1920","test_get_user_details_auth_as_same_user","tests","Sun Oct 12 05:12:07 UTC 2025","passed","Sun Oct 12 05:12:09 UTC 2025","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","1015","test_negative_auth_check[no_token]","tests","Sun Oct 12 05:11:24 UTC 2025","passed","Sun Oct 12 05:11:25 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","1112","test_create_user_with_long_name","tests","Sun Oct 12 05:12:21 UTC 2025","passed","Sun Oct 12 05:12:22 UTC 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sun Oct 12 05:11:35 UTC 2025","skipped","Sun Oct 12 05:11:35 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1084","test_create_user_without_field[username]","tests","Sun Oct 12 05:12:14 UTC 2025","passed","Sun Oct 12 05:12:15 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","1140","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sun Oct 12 05:11:29 UTC 2025","passed","Sun Oct 12 05:11:30 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","2270","test_delete_user_2","tests","Sun Oct 12 05:11:35 UTC 2025","passed","Sun Oct 12 05:11:38 UTC 2025","TestUserDelete","test_user_delete","",""
"This test successfully authorize user by email and password","1027","test_auth_user","tests","Sun Oct 12 05:11:19 UTC 2025","passed","Sun Oct 12 05:11:20 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","585","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sun Oct 12 05:11:34 UTC 2025","passed","Sun Oct 12 05:11:35 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1088","test_create_user_without_field[lastName]","tests","Sun Oct 12 05:12:19 UTC 2025","passed","Sun Oct 12 05:12:20 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","1105","test_create_user_with_short_name","tests","Sun Oct 12 05:12:20 UTC 2025","passed","Sun Oct 12 05:12:21 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","1117","test_create_user_with_invalid_email","tests","Sun Oct 12 05:12:13 UTC 2025","passed","Sun Oct 12 05:12:14 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","587","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Sun Oct 12 05:11:28 UTC 2025","passed","Sun Oct 12 05:11:29 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","613","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sun Oct 12 05:11:33 UTC 2025","passed","Sun Oct 12 05:11:33 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","1139","test_create_user_with_existing_email","tests","Sun Oct 12 05:12:12 UTC 2025","passed","Sun Oct 12 05:12:13 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1893","test_get_another_user_data_after_auth","tests","Sun Oct 12 05:12:09 UTC 2025","passed","Sun Oct 12 05:12:11 UTC 2025","TestUserGet","test_user_get","",""
"This test checks for the presence of a specific cookie","612","test_cookie","tests","Sun Oct 12 05:11:26 UTC 2025","passed","Sun Oct 12 05:11:26 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1119","test_create_user_without_field[email]","tests","Sun Oct 12 05:12:17 UTC 2025","passed","Sun Oct 12 05:12:18 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","5534","test_edit_user_authorized_as_another_user","tests","Sun Oct 12 05:11:54 UTC 2025","skipped","Sun Oct 12 05:12:00 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details without authentication","1376","test_get_user_details_not_auth","tests","Sun Oct 12 05:12:06 UTC 2025","passed","Sun Oct 12 05:12:07 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","1098","test_create_user_without_field[firstName]","tests","Sun Oct 12 05:12:18 UTC 2025","passed","Sun Oct 12 05:12:19 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","4509","test_positive_delete_created_user","tests","Sun Oct 12 05:11:38 UTC 2025","passed","Sun Oct 12 05:11:42 UTC 2025","TestUserDelete","test_user_delete","",""
"This test verifies the ability to edit a user after their registration","4118","test_edit_just_created_user","tests","Sun Oct 12 05:11:48 UTC 2025","passed","Sun Oct 12 05:11:52 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user first name to a very short value","3084","test_edit_user_short_first_name","tests","Sun Oct 12 05:12:03 UTC 2025","passed","Sun Oct 12 05:12:06 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1116","test_create_user_without_field[password]","tests","Sun Oct 12 05:12:15 UTC 2025","passed","Sun Oct 12 05:12:17 UTC 2025","TestUserRegister","test_user_register","",""
