"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration without one of the fields","923","test_create_user_without_field[password]","tests","Thu Oct 16 05:13:36 UTC 2025","passed","Thu Oct 16 05:13:37 UTC 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Thu Oct 16 05:13:03 UTC 2025","skipped","Thu Oct 16 05:13:03 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","916","test_create_user_with_long_name","tests","Thu Oct 16 05:13:41 UTC 2025","passed","Thu Oct 16 05:13:42 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific header","540","test_homework_header","tests","Thu Oct 16 05:12:57 UTC 2025","passed","Thu Oct 16 05:12:58 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","3475","test_delete_user_authorized_as_another_user","tests","Thu Oct 16 05:13:09 UTC 2025","skipped","Thu Oct 16 05:13:12 UTC 2025","TestUserDelete","test_user_delete","",""
"This test check authorization status w/o sending auth cookie or token","797","test_negative_auth_check[no_cookie]","tests","Thu Oct 16 05:12:54 UTC 2025","passed","Thu Oct 16 05:12:55 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3709","test_positive_delete_created_user","tests","Thu Oct 16 05:13:05 UTC 2025","passed","Thu Oct 16 05:13:09 UTC 2025","TestUserDelete","test_user_delete","",""
"This test verifies that user with ID 2 can't be deleted","1566","test_delete_user_2","tests","Thu Oct 16 05:13:03 UTC 2025","passed","Thu Oct 16 05:13:05 UTC 2025","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","533","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Thu Oct 16 05:13:00 UTC 2025","passed","Thu Oct 16 05:13:01 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","539","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Thu Oct 16 05:13:01 UTC 2025","passed","Thu Oct 16 05:13:02 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2675","test_edit_user_short_first_name","tests","Thu Oct 16 05:13:25 UTC 2025","passed","Thu Oct 16 05:13:28 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very short name","912","test_create_user_with_short_name","tests","Thu Oct 16 05:13:40 UTC 2025","passed","Thu Oct 16 05:13:41 UTC 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","812","test_negative_auth_check[no_token]","tests","Thu Oct 16 05:12:55 UTC 2025","passed","Thu Oct 16 05:12:56 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","930","test_create_user_successfully","tests","Thu Oct 16 05:13:33 UTC 2025","passed","Thu Oct 16 05:13:33 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1708","test_get_another_user_data_after_auth","tests","Thu Oct 16 05:13:31 UTC 2025","passed","Thu Oct 16 05:13:33 UTC 2025","TestUserGet","test_user_get","",""
"This test verifies the retrieval of user details without authentication","1165","test_get_user_details_not_auth","tests","Thu Oct 16 05:13:28 UTC 2025","passed","Thu Oct 16 05:13:29 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","920","test_create_user_without_field[firstName]","tests","Thu Oct 16 05:13:38 UTC 2025","passed","Thu Oct 16 05:13:39 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1606","test_get_user_details_auth_as_same_user","tests","Thu Oct 16 05:13:29 UTC 2025","passed","Thu Oct 16 05:13:31 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration with an incorrect email w/o '@'","940","test_create_user_with_invalid_email","tests","Thu Oct 16 05:13:35 UTC 2025","passed","Thu Oct 16 05:13:35 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","1043","test_create_user_with_existing_email","tests","Thu Oct 16 05:13:33 UTC 2025","passed","Thu Oct 16 05:13:35 UTC 2025","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","797","test_auth_user","tests","Thu Oct 16 05:12:53 UTC 2025","passed","Thu Oct 16 05:12:53 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","408","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Thu Oct 16 05:13:00 UTC 2025","passed","Thu Oct 16 05:13:00 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","919","test_create_user_without_field[email]","tests","Thu Oct 16 05:13:37 UTC 2025","passed","Thu Oct 16 05:13:38 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","920","test_create_user_without_field[username]","tests","Thu Oct 16 05:13:35 UTC 2025","passed","Thu Oct 16 05:13:36 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","929","test_create_user_without_field[lastName]","tests","Thu Oct 16 05:13:39 UTC 2025","passed","Thu Oct 16 05:13:40 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2257","test_edit_user_unauthorized","tests","Thu Oct 16 05:13:16 UTC 2025","failed","Thu Oct 16 05:13:18 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies the ability to edit a user after their registration","3636","test_edit_just_created_user","tests","Thu Oct 16 05:13:12 UTC 2025","passed","Thu Oct 16 05:13:16 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when authorized as another user","4908","test_edit_user_authorized_as_another_user","tests","Thu Oct 16 05:13:18 UTC 2025","skipped","Thu Oct 16 05:13:23 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","406","test_cookie","tests","Thu Oct 16 05:12:56 UTC 2025","passed","Thu Oct 16 05:12:57 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2543","test_edit_user_invalid_email","tests","Thu Oct 16 05:13:23 UTC 2025","passed","Thu Oct 16 05:13:25 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","427","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Thu Oct 16 05:12:59 UTC 2025","passed","Thu Oct 16 05:12:59 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","405","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Thu Oct 16 05:13:02 UTC 2025","passed","Thu Oct 16 05:13:03 UTC 2025","TestUserAuth","test_user_auth","",""
