"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks the registration of a user with an already existing email","927","test_create_user_with_existing_email","tests","Sat Aug 30 05:12:24 UTC 2025","passed","Sat Aug 30 05:12:24 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","907","test_create_user_without_field[email]","tests","Sat Aug 30 05:12:27 UTC 2025","passed","Sat Aug 30 05:12:28 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","3617","test_positive_delete_created_user","tests","Sat Aug 30 05:11:54 UTC 2025","passed","Sat Aug 30 05:11:58 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very long name","907","test_create_user_with_long_name","tests","Sat Aug 30 05:12:31 UTC 2025","passed","Sat Aug 30 05:12:32 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","907","test_create_user_with_short_name","tests","Sat Aug 30 05:12:30 UTC 2025","passed","Sat Aug 30 05:12:31 UTC 2025","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","733","test_auth_user","tests","Sat Aug 30 05:11:42 UTC 2025","passed","Sat Aug 30 05:11:42 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","2004","test_edit_user_unauthorized","tests","Sat Aug 30 05:12:07 UTC 2025","failed","Sat Aug 30 05:12:09 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies retrieval of another user's details after authenticating","1505","test_get_another_user_data_after_auth","tests","Sat Aug 30 05:12:21 UTC 2025","passed","Sat Aug 30 05:12:23 UTC 2025","TestUserGet","test_user_get","",""
"This test verifies the ability to edit a user after their registration","3360","test_edit_just_created_user","tests","Sat Aug 30 05:12:03 UTC 2025","passed","Sat Aug 30 05:12:07 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1490","test_delete_user_2","tests","Sat Aug 30 05:11:53 UTC 2025","passed","Sat Aug 30 05:11:54 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks for the presence of a specific cookie","530","test_cookie","tests","Sat Aug 30 05:11:46 UTC 2025","passed","Sat Aug 30 05:11:46 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","653","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sat Aug 30 05:11:51 UTC 2025","passed","Sat Aug 30 05:11:52 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2414","test_edit_user_short_first_name","tests","Sat Aug 30 05:12:16 UTC 2025","passed","Sat Aug 30 05:12:18 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","906","test_create_user_without_field[username]","tests","Sat Aug 30 05:12:25 UTC 2025","passed","Sat Aug 30 05:12:26 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","389","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sat Aug 30 05:11:49 UTC 2025","passed","Sat Aug 30 05:11:49 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","5659","test_delete_user_authorized_as_another_user","tests","Sat Aug 30 05:11:58 UTC 2025","passed","Sat Aug 30 05:12:03 UTC 2025","TestUserDelete","test_user_delete","",""
"This test check authorization status w/o sending auth cookie or token","823","test_negative_auth_check[no_token]","tests","Sat Aug 30 05:11:44 UTC 2025","passed","Sat Aug 30 05:11:45 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","385","test_homework_header","tests","Sat Aug 30 05:11:47 UTC 2025","passed","Sat Aug 30 05:11:47 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","4700","test_edit_user_authorized_as_another_user","tests","Sat Aug 30 05:12:09 UTC 2025","skipped","Sat Aug 30 05:12:13 UTC 2025","TestUserEdit","test_user_edit","",""
