"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test successfully authorize user by email and password","868","test_auth_user","tests","Sun Dec 01 05:09:30 GMT 2024","passed","Sun Dec 01 05:09:31 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2563","test_edit_user_short_first_name","tests","Sun Dec 01 05:10:06 GMT 2024","passed","Sun Dec 01 05:10:08 GMT 2024","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","435","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sun Dec 01 05:09:39 GMT 2024","passed","Sun Dec 01 05:09:39 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","977","test_create_user_without_field[lastName]","tests","Sun Dec 01 05:10:19 GMT 2024","passed","Sun Dec 01 05:10:20 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2009","test_edit_user_unauthorized","tests","Sun Dec 01 05:09:56 GMT 2024","failed","Sun Dec 01 05:09:58 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks the registration of a user with an already existing email","977","test_create_user_with_existing_email","tests","Sun Dec 01 05:10:13 GMT 2024","passed","Sun Dec 01 05:10:14 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","973","test_create_user_with_long_name","tests","Sun Dec 01 05:10:21 GMT 2024","passed","Sun Dec 01 05:10:22 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","973","test_create_user_with_invalid_email","tests","Sun Dec 01 05:10:14 GMT 2024","passed","Sun Dec 01 05:10:15 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1097","test_get_user_details_not_auth","tests","Sun Dec 01 05:10:08 GMT 2024","passed","Sun Dec 01 05:10:09 GMT 2024","TestUserGet","test_user_get","",""
"This test verifies that a user can be created successfully","943","test_create_user_successfully","tests","Sun Dec 01 05:10:12 GMT 2024","passed","Sun Dec 01 05:10:13 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the inability to change user email to an invalid one","2517","test_edit_user_invalid_email","tests","Sun Dec 01 05:10:03 GMT 2024","passed","Sun Dec 01 05:10:06 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","440","test_cookie","tests","Sun Dec 01 05:09:35 GMT 2024","passed","Sun Dec 01 05:09:36 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","968","test_create_user_without_field[password]","tests","Sun Dec 01 05:10:16 GMT 2024","passed","Sun Dec 01 05:10:17 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","935","test_create_user_with_short_name","tests","Sun Dec 01 05:10:20 GMT 2024","passed","Sun Dec 01 05:10:21 GMT 2024","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","1199","test_negative_auth_check[no_cookie]","tests","Sun Dec 01 05:09:31 GMT 2024","passed","Sun Dec 01 05:09:33 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1555","test_get_user_details_auth_as_same_user","tests","Sun Dec 01 05:10:09 GMT 2024","passed","Sun Dec 01 05:10:11 GMT 2024","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","972","test_create_user_without_field[firstName]","tests","Sun Dec 01 05:10:18 GMT 2024","passed","Sun Dec 01 05:10:19 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that one user cannot delete another user","4542","test_delete_user_authorized_as_another_user","tests","Sun Dec 01 05:09:48 GMT 2024","passed","Sun Dec 01 05:09:52 GMT 2024","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","433","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sun Dec 01 05:09:38 GMT 2024","passed","Sun Dec 01 05:09:38 GMT 2024","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sun Dec 01 05:09:42 GMT 2024","skipped","Sun Dec 01 05:09:42 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","722","test_homework_header","tests","Sun Dec 01 05:09:36 GMT 2024","passed","Sun Dec 01 05:09:37 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","935","test_create_user_without_field[username]","tests","Sun Dec 01 05:10:15 GMT 2024","passed","Sun Dec 01 05:10:16 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","3409","test_edit_just_created_user","tests","Sun Dec 01 05:09:52 GMT 2024","passed","Sun Dec 01 05:09:56 GMT 2024","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","438","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Sun Dec 01 05:09:37 GMT 2024","passed","Sun Dec 01 05:09:38 GMT 2024","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","894","test_negative_auth_check[no_token]","tests","Sun Dec 01 05:09:33 GMT 2024","passed","Sun Dec 01 05:09:34 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1790","test_delete_user_2","tests","Sun Dec 01 05:09:42 GMT 2024","passed","Sun Dec 01 05:09:43 GMT 2024","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","445","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sun Dec 01 05:09:40 GMT 2024","passed","Sun Dec 01 05:09:40 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","965","test_create_user_without_field[email]","tests","Sun Dec 01 05:10:17 GMT 2024","passed","Sun Dec 01 05:10:18 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","4450","test_positive_delete_created_user","tests","Sun Dec 01 05:09:43 GMT 2024","passed","Sun Dec 01 05:09:48 GMT 2024","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","434","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sun Dec 01 05:09:41 GMT 2024","passed","Sun Dec 01 05:09:41 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","5194","test_edit_user_authorized_as_another_user","tests","Sun Dec 01 05:09:58 GMT 2024","skipped","Sun Dec 01 05:10:03 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies retrieval of another user's details after authenticating","1511","test_get_another_user_data_after_auth","tests","Sun Dec 01 05:10:11 GMT 2024","passed","Sun Dec 01 05:10:12 GMT 2024","TestUserGet","test_user_get","",""
