"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 23 05:06:42 GMT 2023","Mon Oct 23 05:06:43 GMT 2023","869","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"skipped","Mon Oct 23 05:07:07 GMT 2023","Mon Oct 23 05:07:11 GMT 2023","3525","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Mon Oct 23 05:06:45 GMT 2023","Mon Oct 23 05:06:46 GMT 2023","726","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Mon Oct 23 05:07:19 GMT 2023","Mon Oct 23 05:07:21 GMT 2023","1563","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"passed","Mon Oct 23 05:07:05 GMT 2023","Mon Oct 23 05:07:07 GMT 2023","2072","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Mon Oct 23 05:07:27 GMT 2023","Mon Oct 23 05:07:28 GMT 2023","979","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Mon Oct 23 05:07:11 GMT 2023","Mon Oct 23 05:07:14 GMT 2023","3293","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Mon Oct 23 05:06:46 GMT 2023","Mon Oct 23 05:06:47 GMT 2023","721","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"passed","Mon Oct 23 05:07:26 GMT 2023","Mon Oct 23 05:07:27 GMT 2023","979","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Mon Oct 23 05:07:18 GMT 2023","Mon Oct 23 05:07:19 GMT 2023","1543","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
