"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 15 05:09:40 GMT 2024","Sun Sep 15 05:09:41 GMT 2024","883","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"skipped","Sun Sep 15 05:09:11 GMT 2024","Sun Sep 15 05:09:11 GMT 2024","0","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"passed","Sun Sep 15 05:09:11 GMT 2024","Sun Sep 15 05:09:13 GMT 2024","1572","tests","test_user_delete","TestUserDelete","","","test_delete_user_2","This test verifies that user with ID 2 can't be deleted"
"passed","Sun Sep 15 05:09:37 GMT 2024","Sun Sep 15 05:09:38 GMT 2024","1394","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
"passed","Sun Sep 15 05:09:44 GMT 2024","Sun Sep 15 05:09:45 GMT 2024","898","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Sun Sep 15 05:09:04 GMT 2024","Sun Sep 15 05:09:05 GMT 2024","723","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Sun Sep 15 05:09:05 GMT 2024","Sun Sep 15 05:09:06 GMT 2024","380","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Sun Sep 15 05:09:11 GMT 2024","Sun Sep 15 05:09:11 GMT 2024","381","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Sun Sep 15 05:09:33 GMT 2024","Sun Sep 15 05:09:36 GMT 2024","2339","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"passed","Sun Sep 15 05:09:13 GMT 2024","Sun Sep 15 05:09:16 GMT 2024","3459","tests","test_user_delete","TestUserDelete","","","test_positive_delete_created_user","This test verifies that a user can be deleted successfully"
"passed","Sun Sep 15 05:09:09 GMT 2024","Sun Sep 15 05:09:10 GMT 2024","638","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
"passed","Sun Sep 15 05:09:46 GMT 2024","Sun Sep 15 05:09:47 GMT 2024","897","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
"passed","Sun Sep 15 05:09:42 GMT 2024","Sun Sep 15 05:09:43 GMT 2024","900","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
"passed","Sun Sep 15 05:09:47 GMT 2024","Sun Sep 15 05:09:48 GMT 2024","896","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Sun Sep 15 05:09:36 GMT 2024","Sun Sep 15 05:09:37 GMT 2024","1019","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Sun Sep 15 05:09:31 GMT 2024","Sun Sep 15 05:09:33 GMT 2024","2540","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Sun Sep 15 05:09:39 GMT 2024","Sun Sep 15 05:09:40 GMT 2024","919","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Sun Sep 15 05:09:41 GMT 2024","Sun Sep 15 05:09:42 GMT 2024","885","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
