"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 20 05:04:54 GMT 2023","Wed Dec 20 05:04:55 GMT 2023","548","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Wed Dec 20 05:05:25 GMT 2023","Wed Dec 20 05:05:27 GMT 2023","1083","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Wed Dec 20 05:05:27 GMT 2023","Wed Dec 20 05:05:28 GMT 2023","1527","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
"passed","Wed Dec 20 05:04:58 GMT 2023","Wed Dec 20 05:04:59 GMT 2023","429","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"passed","Wed Dec 20 05:04:59 GMT 2023","Wed Dec 20 05:05:00 GMT 2023","453","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
"passed","Wed Dec 20 05:05:30 GMT 2023","Wed Dec 20 05:05:31 GMT 2023","976","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Wed Dec 20 05:05:38 GMT 2023","Wed Dec 20 05:05:38 GMT 2023","952","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
"passed","Wed Dec 20 05:04:57 GMT 2023","Wed Dec 20 05:04:58 GMT 2023","429","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
"passed","Wed Dec 20 05:05:37 GMT 2023","Wed Dec 20 05:05:38 GMT 2023","950","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
"skipped","Wed Dec 20 05:05:07 GMT 2023","Wed Dec 20 05:05:11 GMT 2023","3950","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"passed","Wed Dec 20 05:05:28 GMT 2023","Wed Dec 20 05:05:30 GMT 2023","1525","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"passed","Wed Dec 20 05:05:14 GMT 2023","Wed Dec 20 05:05:17 GMT 2023","2050","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Wed Dec 20 05:05:01 GMT 2023","Wed Dec 20 05:05:03 GMT 2023","1504","tests","test_user_delete","TestUserDelete","","","test_delete_user_2","This test verifies that user with ID 2 can't be deleted"
"passed","Wed Dec 20 05:05:33 GMT 2023","Wed Dec 20 05:05:34 GMT 2023","1183","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
"passed","Wed Dec 20 05:05:03 GMT 2023","Wed Dec 20 05:05:07 GMT 2023","3957","tests","test_user_delete","TestUserDelete","","","test_positive_delete_created_user","This test verifies that a user can be deleted successfully"
"passed","Wed Dec 20 05:05:34 GMT 2023","Wed Dec 20 05:05:35 GMT 2023","960","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[password]","This test checks user registration without one of the fields"
"passed","Wed Dec 20 05:05:00 GMT 2023","Wed Dec 20 05:05:01 GMT 2023","677","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Wed Dec 20 05:05:31 GMT 2023","Wed Dec 20 05:05:32 GMT 2023","953","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"passed","Wed Dec 20 05:04:56 GMT 2023","Wed Dec 20 05:04:56 GMT 2023","791","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"passed","Wed Dec 20 05:05:35 GMT 2023","Wed Dec 20 05:05:36 GMT 2023","952","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Wed Dec 20 05:05:38 GMT 2023","Wed Dec 20 05:05:39 GMT 2023","952","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"skipped","Wed Dec 20 05:05:01 GMT 2023","Wed Dec 20 05:05:01 GMT 2023","0","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"passed","Wed Dec 20 05:05:23 GMT 2023","Wed Dec 20 05:05:25 GMT 2023","2748","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"skipped","Wed Dec 20 05:05:17 GMT 2023","Wed Dec 20 05:05:20 GMT 2023","3728","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Wed Dec 20 05:05:20 GMT 2023","Wed Dec 20 05:05:23 GMT 2023","2476","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Wed Dec 20 05:05:11 GMT 2023","Wed Dec 20 05:05:14 GMT 2023","3702","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Wed Dec 20 05:04:53 GMT 2023","Wed Dec 20 05:04:54 GMT 2023","683","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Wed Dec 20 05:04:50 GMT 2023","Wed Dec 20 05:04:51 GMT 2023","855","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_cookie]","This test check authorization status w/o sending auth cookie or token"
"passed","Wed Dec 20 05:05:32 GMT 2023","Wed Dec 20 05:05:33 GMT 2023","959","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Wed Dec 20 05:05:36 GMT 2023","Wed Dec 20 05:05:37 GMT 2023","954","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Wed Dec 20 05:04:52 GMT 2023","Wed Dec 20 05:04:52 GMT 2023","808","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"passed","Wed Dec 20 05:04:49 GMT 2023","Wed Dec 20 05:04:49 GMT 2023","594","tests","test_user_auth","TestUserAuth","","","test_auth_user","This test successfully authorize user by email and password"
