"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration without one of the fields","894","test_create_user_without_field[firstName]","tests","Mon Jun 16 05:16:10 GMT 2025","passed","Mon Jun 16 05:16:11 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","708","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Mon Jun 16 05:15:33 GMT 2025","passed","Mon Jun 16 05:15:33 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","914","test_negative_auth_check[no_cookie]","tests","Mon Jun 16 05:15:25 GMT 2025","passed","Mon Jun 16 05:15:26 GMT 2025","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","806","test_auth_user","tests","Mon Jun 16 05:15:24 GMT 2025","passed","Mon Jun 16 05:15:24 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","891","test_create_user_without_field[lastName]","tests","Mon Jun 16 05:16:11 GMT 2025","passed","Mon Jun 16 05:16:12 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","366","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Mon Jun 16 05:15:30 GMT 2025","passed","Mon Jun 16 05:15:31 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","887","test_create_user_without_field[email]","tests","Mon Jun 16 05:16:09 GMT 2025","passed","Mon Jun 16 05:16:10 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1480","test_get_user_details_auth_as_same_user","tests","Mon Jun 16 05:16:02 GMT 2025","passed","Mon Jun 16 05:16:04 GMT 2025","TestUserGet","test_user_get","",""
"This test checks user registration with a very long name","891","test_create_user_with_long_name","tests","Mon Jun 16 05:16:13 GMT 2025","passed","Mon Jun 16 05:16:14 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1429","test_get_another_user_data_after_auth","tests","Mon Jun 16 05:16:04 GMT 2025","passed","Mon Jun 16 05:16:05 GMT 2025","TestUserGet","test_user_get","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Mon Jun 16 05:15:36 GMT 2025","skipped","Mon Jun 16 05:15:36 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1428","test_delete_user_2","tests","Mon Jun 16 05:15:36 GMT 2025","passed","Mon Jun 16 05:15:38 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to edit a user when unauthorized","1945","test_edit_user_unauthorized","tests","Mon Jun 16 05:15:50 GMT 2025","failed","Mon Jun 16 05:15:52 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that one user cannot delete another user","4858","test_delete_user_authorized_as_another_user","tests","Mon Jun 16 05:15:41 GMT 2025","passed","Mon Jun 16 05:15:46 GMT 2025","TestUserDelete","test_user_delete","",""
