"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies retrieval of another user's details after authenticating","1424","test_get_another_user_data_after_auth","tests","Fri May 16 05:14:10 GMT 2025","passed","Fri May 16 05:14:12 GMT 2025","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","807","test_negative_auth_check[no_token]","tests","Fri May 16 05:13:32 GMT 2025","passed","Fri May 16 05:13:33 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1750","test_get_user_details_auth_as_same_user","tests","Fri May 16 05:14:08 GMT 2025","passed","Fri May 16 05:14:10 GMT 2025","TestUserGet","test_user_get","",""
"This test checks for the presence of a specific cookie","497","test_cookie","tests","Fri May 16 05:13:34 GMT 2025","passed","Fri May 16 05:13:34 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","919","test_negative_auth_check[no_cookie]","tests","Fri May 16 05:13:31 GMT 2025","passed","Fri May 16 05:13:31 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3540","test_positive_delete_created_user","tests","Fri May 16 05:13:44 GMT 2025","passed","Fri May 16 05:13:47 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks the registration of a user with an already existing email","925","test_create_user_with_existing_email","tests","Fri May 16 05:14:12 GMT 2025","passed","Fri May 16 05:14:13 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","905","test_create_user_without_field[lastName]","tests","Fri May 16 05:14:18 GMT 2025","passed","Fri May 16 05:14:19 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user first name to a very short value","2389","test_edit_user_short_first_name","tests","Fri May 16 05:14:05 GMT 2025","passed","Fri May 16 05:14:07 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user email to an invalid one","2361","test_edit_user_invalid_email","tests","Fri May 16 05:14:03 GMT 2025","passed","Fri May 16 05:14:05 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","2041","test_delete_user_2","tests","Fri May 16 05:13:41 GMT 2025","passed","Fri May 16 05:13:44 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","923","test_create_user_without_field[password]","tests","Fri May 16 05:14:15 GMT 2025","passed","Fri May 16 05:14:16 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","409","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Fri May 16 05:13:40 GMT 2025","passed","Fri May 16 05:13:41 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","2004","test_edit_user_unauthorized","tests","Fri May 16 05:13:56 GMT 2025","failed","Fri May 16 05:13:58 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very long name","900","test_create_user_with_long_name","tests","Fri May 16 05:14:20 GMT 2025","passed","Fri May 16 05:14:21 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","917","test_create_user_with_invalid_email","tests","Fri May 16 05:14:13 GMT 2025","passed","Fri May 16 05:14:14 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","680","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Fri May 16 05:13:39 GMT 2025","passed","Fri May 16 05:13:40 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Fri May 16 05:13:41 GMT 2025","skipped","Fri May 16 05:13:41 GMT 2025","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","837","test_auth_user","tests","Fri May 16 05:13:29 GMT 2025","passed","Fri May 16 05:13:30 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","383","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Fri May 16 05:13:38 GMT 2025","passed","Fri May 16 05:13:39 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","909","test_create_user_without_field[firstName]","tests","Fri May 16 05:14:17 GMT 2025","passed","Fri May 16 05:14:18 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific header","378","test_homework_header","tests","Fri May 16 05:13:35 GMT 2025","passed","Fri May 16 05:13:35 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","4366","test_edit_user_authorized_as_another_user","tests","Fri May 16 05:13:58 GMT 2025","skipped","Fri May 16 05:14:03 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","883","test_create_user_without_field[username]","tests","Fri May 16 05:14:14 GMT 2025","passed","Fri May 16 05:14:15 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","380","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Fri May 16 05:13:36 GMT 2025","passed","Fri May 16 05:13:36 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4581","test_delete_user_authorized_as_another_user","tests","Fri May 16 05:13:47 GMT 2025","passed","Fri May 16 05:13:52 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","904","test_create_user_without_field[email]","tests","Fri May 16 05:14:16 GMT 2025","passed","Fri May 16 05:14:17 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1045","test_get_user_details_not_auth","tests","Fri May 16 05:14:07 GMT 2025","passed","Fri May 16 05:14:08 GMT 2025","TestUserGet","test_user_get","",""
"This test checks user registration with a very short name","911","test_create_user_with_short_name","tests","Fri May 16 05:14:19 GMT 2025","passed","Fri May 16 05:14:20 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","903","test_create_user_successfully","tests","Fri May 16 05:14:12 GMT 2025","passed","Fri May 16 05:14:12 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","954","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Fri May 16 05:13:37 GMT 2025","passed","Fri May 16 05:13:38 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","4572","test_edit_just_created_user","tests","Fri May 16 05:13:52 GMT 2025","passed","Fri May 16 05:13:56 GMT 2025","TestUserEdit","test_user_edit","",""
