"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration without one of the fields","1138","test_create_user_without_field[email]","tests","Tue Dec 30 05:19:12 UTC 2025","passed","Tue Dec 30 05:19:13 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","770","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Tue Dec 30 05:18:23 UTC 2025","passed","Tue Dec 30 05:18:23 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","607","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Tue Dec 30 05:18:28 UTC 2025","passed","Tue Dec 30 05:18:29 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","2023","test_delete_user_2","tests","Tue Dec 30 05:18:30 UTC 2025","passed","Tue Dec 30 05:18:32 UTC 2025","TestUserDelete","test_user_delete","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Tue Dec 30 05:18:30 UTC 2025","skipped","Tue Dec 30 05:18:30 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","3251","test_edit_user_invalid_email","tests","Tue Dec 30 05:18:54 UTC 2025","passed","Tue Dec 30 05:18:57 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details after authenticating as that user","2047","test_get_user_details_auth_as_same_user","tests","Tue Dec 30 05:19:03 UTC 2025","passed","Tue Dec 30 05:19:05 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","1113","test_create_user_without_field[username]","tests","Tue Dec 30 05:19:10 UTC 2025","passed","Tue Dec 30 05:19:11 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","4309","test_edit_just_created_user","tests","Tue Dec 30 05:18:42 UTC 2025","passed","Tue Dec 30 05:18:46 UTC 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","593","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Tue Dec 30 05:18:26 UTC 2025","passed","Tue Dec 30 05:18:26 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","2021","test_get_another_user_data_after_auth","tests","Tue Dec 30 05:19:05 UTC 2025","passed","Tue Dec 30 05:19:07 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration with a very long name","1143","test_create_user_with_long_name","tests","Tue Dec 30 05:19:17 UTC 2025","passed","Tue Dec 30 05:19:18 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","4287","test_positive_delete_created_user","tests","Tue Dec 30 05:18:32 UTC 2025","passed","Tue Dec 30 05:18:36 UTC 2025","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","644","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Tue Dec 30 05:18:27 UTC 2025","passed","Tue Dec 30 05:18:28 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","996","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Tue Dec 30 05:18:24 UTC 2025","passed","Tue Dec 30 05:18:25 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1072","test_create_user_without_field[lastName]","tests","Tue Dec 30 05:19:15 UTC 2025","passed","Tue Dec 30 05:19:16 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","1146","test_create_user_with_short_name","tests","Tue Dec 30 05:19:16 UTC 2025","passed","Tue Dec 30 05:19:17 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","1109","test_create_user_successfully","tests","Tue Dec 30 05:19:07 UTC 2025","passed","Tue Dec 30 05:19:08 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1124","test_create_user_without_field[password]","tests","Tue Dec 30 05:19:11 UTC 2025","passed","Tue Dec 30 05:19:12 UTC 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","1390","test_negative_auth_check[no_cookie]","tests","Tue Dec 30 05:18:15 UTC 2025","passed","Tue Dec 30 05:18:16 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","5692","test_delete_user_authorized_as_another_user","tests","Tue Dec 30 05:18:36 UTC 2025","passed","Tue Dec 30 05:18:42 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with an incorrect email w/o '@'","1140","test_create_user_with_invalid_email","tests","Tue Dec 30 05:19:09 UTC 2025","passed","Tue Dec 30 05:19:10 UTC 2025","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","1303","test_auth_user","tests","Tue Dec 30 05:18:12 UTC 2025","passed","Tue Dec 30 05:18:14 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","610","test_homework_header","tests","Tue Dec 30 05:18:21 UTC 2025","passed","Tue Dec 30 05:18:21 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1121","test_create_user_without_field[firstName]","tests","Tue Dec 30 05:19:13 UTC 2025","passed","Tue Dec 30 05:19:15 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user first name to a very short value","3203","test_edit_user_short_first_name","tests","Tue Dec 30 05:18:57 UTC 2025","passed","Tue Dec 30 05:19:01 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when unauthorized","2621","test_edit_user_unauthorized","tests","Tue Dec 30 05:18:46 UTC 2025","failed","Tue Dec 30 05:18:49 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","1005","test_cookie","tests","Tue Dec 30 05:18:19 UTC 2025","passed","Tue Dec 30 05:18:20 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","5684","test_edit_user_authorized_as_another_user","tests","Tue Dec 30 05:18:49 UTC 2025","skipped","Tue Dec 30 05:18:54 UTC 2025","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","1336","test_negative_auth_check[no_token]","tests","Tue Dec 30 05:18:17 UTC 2025","passed","Tue Dec 30 05:18:18 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","1180","test_create_user_with_existing_email","tests","Tue Dec 30 05:19:08 UTC 2025","passed","Tue Dec 30 05:19:09 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1823","test_get_user_details_not_auth","tests","Tue Dec 30 05:19:01 UTC 2025","passed","Tue Dec 30 05:19:03 UTC 2025","TestUserGet","test_user_get","",""
