"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test for checking correct User Agent identification","638","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Wed Dec 04 05:09:58 GMT 2024","passed","Wed Dec 04 05:09:58 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","920","test_create_user_without_field[email]","tests","Wed Dec 04 05:10:34 GMT 2024","passed","Wed Dec 04 05:10:35 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","883","test_create_user_without_field[password]","tests","Wed Dec 04 05:10:33 GMT 2024","passed","Wed Dec 04 05:10:34 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1866","test_get_another_user_data_after_auth","tests","Wed Dec 04 05:10:28 GMT 2024","passed","Wed Dec 04 05:10:30 GMT 2024","TestUserGet","test_user_get","",""
"This test verifies the retrieval of user details without authentication","1060","test_get_user_details_not_auth","tests","Wed Dec 04 05:10:25 GMT 2024","passed","Wed Dec 04 05:10:26 GMT 2024","TestUserGet","test_user_get","",""
"This test verifies the retrieval of user details after authenticating as that user","1415","test_get_user_details_auth_as_same_user","tests","Wed Dec 04 05:10:26 GMT 2024","passed","Wed Dec 04 05:10:28 GMT 2024","TestUserGet","test_user_get","",""
"This test checks the inability to change user first name to a very short value","2525","test_edit_user_short_first_name","tests","Wed Dec 04 05:10:23 GMT 2024","passed","Wed Dec 04 05:10:25 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very long name","921","test_create_user_with_long_name","tests","Wed Dec 04 05:10:38 GMT 2024","passed","Wed Dec 04 05:10:39 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","903","test_create_user_with_invalid_email","tests","Wed Dec 04 05:10:32 GMT 2024","passed","Wed Dec 04 05:10:32 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","919","test_create_user_without_field[firstName]","tests","Wed Dec 04 05:10:35 GMT 2024","passed","Wed Dec 04 05:10:36 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","4860","test_edit_user_authorized_as_another_user","tests","Wed Dec 04 05:10:15 GMT 2024","skipped","Wed Dec 04 05:10:20 GMT 2024","TestUserEdit","test_user_edit","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Wed Dec 04 05:09:59 GMT 2024","skipped","Wed Dec 04 05:09:59 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","383","test_homework_header","tests","Wed Dec 04 05:09:52 GMT 2024","passed","Wed Dec 04 05:09:52 GMT 2024","TestUserAuth","test_user_auth","",""
