"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks for the presence of a specific header","517","test_homework_header","tests","Sun Aug 31 05:12:05 UTC 2025","passed","Sun Aug 31 05:12:06 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","500","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sun Aug 31 05:12:09 UTC 2025","passed","Sun Aug 31 05:12:09 UTC 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","727","test_negative_auth_check[no_cookie]","tests","Sun Aug 31 05:12:02 UTC 2025","passed","Sun Aug 31 05:12:02 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","401","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sun Aug 31 05:12:10 UTC 2025","passed","Sun Aug 31 05:12:10 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific cookie","392","test_cookie","tests","Sun Aug 31 05:12:04 UTC 2025","passed","Sun Aug 31 05:12:05 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3943","test_positive_delete_created_user","tests","Sun Aug 31 05:12:13 UTC 2025","passed","Sun Aug 31 05:12:17 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the registration of a user with an already existing email","906","test_create_user_with_existing_email","tests","Sun Aug 31 05:12:41 UTC 2025","passed","Sun Aug 31 05:12:42 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1537","test_get_user_details_auth_as_same_user","tests","Sun Aug 31 05:12:37 UTC 2025","passed","Sun Aug 31 05:12:38 UTC 2025","TestUserGet","test_user_get","",""
"This test verifies the retrieval of user details without authentication","1097","test_get_user_details_not_auth","tests","Sun Aug 31 05:12:35 UTC 2025","passed","Sun Aug 31 05:12:37 UTC 2025","TestUserGet","test_user_get","",""
"This test checks the inability to change user first name to a very short value","2431","test_edit_user_short_first_name","tests","Sun Aug 31 05:12:33 UTC 2025","passed","Sun Aug 31 05:12:35 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1766","test_delete_user_2","tests","Sun Aug 31 05:12:11 UTC 2025","passed","Sun Aug 31 05:12:13 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to edit a user when unauthorized","2119","test_edit_user_unauthorized","tests","Sun Aug 31 05:12:24 UTC 2025","failed","Sun Aug 31 05:12:26 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1153","test_create_user_without_field[username]","tests","Sun Aug 31 05:12:42 UTC 2025","passed","Sun Aug 31 05:12:44 UTC 2025","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","712","test_negative_auth_check[no_token]","tests","Sun Aug 31 05:12:03 UTC 2025","passed","Sun Aug 31 05:12:04 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","4429","test_edit_user_authorized_as_another_user","tests","Sun Aug 31 05:12:26 UTC 2025","skipped","Sun Aug 31 05:12:31 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","912","test_create_user_without_field[email]","tests","Sun Aug 31 05:12:44 UTC 2025","passed","Sun Aug 31 05:12:45 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","1231","test_create_user_with_short_name","tests","Sun Aug 31 05:12:47 UTC 2025","passed","Sun Aug 31 05:12:48 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","400","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Sun Aug 31 05:12:06 UTC 2025","passed","Sun Aug 31 05:12:06 UTC 2025","TestUserAuth","test_user_auth","",""
