"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that user with ID 2 can't be deleted","1505","test_delete_user_2","tests","Thu Sep 04 05:12:23 UTC 2025","passed","Thu Sep 04 05:12:25 UTC 2025","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","417","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Thu Sep 04 05:12:20 UTC 2025","passed","Thu Sep 04 05:12:20 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","419","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Thu Sep 04 05:12:18 UTC 2025","passed","Thu Sep 04 05:12:19 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","925","test_create_user_without_field[email]","tests","Thu Sep 04 05:12:58 UTC 2025","passed","Thu Sep 04 05:12:59 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","535","test_cookie","tests","Thu Sep 04 05:12:16 UTC 2025","passed","Thu Sep 04 05:12:17 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","926","test_create_user_without_field[lastName]","tests","Thu Sep 04 05:13:00 UTC 2025","passed","Thu Sep 04 05:13:01 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user first name to a very short value","2618","test_edit_user_short_first_name","tests","Thu Sep 04 05:12:46 UTC 2025","passed","Thu Sep 04 05:12:49 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with an incorrect email w/o '@'","906","test_create_user_with_invalid_email","tests","Thu Sep 04 05:12:55 UTC 2025","passed","Thu Sep 04 05:12:56 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1528","test_get_user_details_auth_as_same_user","tests","Thu Sep 04 05:12:50 UTC 2025","passed","Thu Sep 04 05:12:52 UTC 2025","TestUserGet","test_user_get","",""
"This test checks the registration of a user with an already existing email","940","test_create_user_with_existing_email","tests","Thu Sep 04 05:12:54 UTC 2025","passed","Thu Sep 04 05:12:55 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","916","test_create_user_with_long_name","tests","Thu Sep 04 05:13:02 UTC 2025","passed","Thu Sep 04 05:13:03 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2197","test_edit_user_unauthorized","tests","Thu Sep 04 05:12:37 UTC 2025","failed","Thu Sep 04 05:12:39 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","922","test_create_user_without_field[username]","tests","Thu Sep 04 05:12:56 UTC 2025","passed","Thu Sep 04 05:12:57 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1511","test_get_another_user_data_after_auth","tests","Thu Sep 04 05:12:52 UTC 2025","passed","Thu Sep 04 05:12:53 UTC 2025","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","735","test_negative_auth_check[no_cookie]","tests","Thu Sep 04 05:12:14 UTC 2025","passed","Thu Sep 04 05:12:15 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1054","test_create_user_without_field[firstName]","tests","Thu Sep 04 05:12:59 UTC 2025","passed","Thu Sep 04 05:13:00 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","412","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Thu Sep 04 05:12:19 UTC 2025","passed","Thu Sep 04 05:12:20 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","670","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Thu Sep 04 05:12:22 UTC 2025","passed","Thu Sep 04 05:12:23 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3550","test_positive_delete_created_user","tests","Thu Sep 04 05:12:25 UTC 2025","passed","Thu Sep 04 05:12:28 UTC 2025","TestUserDelete","test_user_delete","",""
"This test successfully authorize user by email and password","744","test_auth_user","tests","Thu Sep 04 05:12:13 UTC 2025","passed","Thu Sep 04 05:12:13 UTC 2025","TestUserAuth","test_user_auth","",""
