"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test successfully authorize user by email and password","1159","test_auth_user","tests","Fri Apr 25 05:12:58 GMT 2025","passed","Fri Apr 25 05:12:59 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1092","test_create_user_without_field[email]","tests","Fri Apr 25 05:13:54 GMT 2025","passed","Fri Apr 25 05:13:56 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","577","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Fri Apr 25 05:13:11 GMT 2025","passed","Fri Apr 25 05:13:12 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2962","test_edit_user_short_first_name","tests","Fri Apr 25 05:13:41 GMT 2025","passed","Fri Apr 25 05:13:44 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very long name","1096","test_create_user_with_long_name","tests","Fri Apr 25 05:13:59 GMT 2025","passed","Fri Apr 25 05:14:00 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","1107","test_create_user_with_existing_email","tests","Fri Apr 25 05:13:50 GMT 2025","passed","Fri Apr 25 05:13:51 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","5987","test_edit_user_authorized_as_another_user","tests","Fri Apr 25 05:13:32 GMT 2025","skipped","Fri Apr 25 05:13:38 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1097","test_create_user_without_field[firstName]","tests","Fri Apr 25 05:13:56 GMT 2025","passed","Fri Apr 25 05:13:57 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1489","test_create_user_without_field[lastName]","tests","Fri Apr 25 05:13:57 GMT 2025","passed","Fri Apr 25 05:13:58 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2375","test_edit_user_unauthorized","tests","Fri Apr 25 05:13:30 GMT 2025","failed","Fri Apr 25 05:13:32 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user email to an invalid one","3048","test_edit_user_invalid_email","tests","Fri Apr 25 05:13:38 GMT 2025","passed","Fri Apr 25 05:13:41 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details after authenticating as that user","1827","test_get_user_details_auth_as_same_user","tests","Fri Apr 25 05:13:45 GMT 2025","passed","Fri Apr 25 05:13:47 GMT 2025","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","764","test_negative_auth_check[no_cookie]","tests","Fri Apr 25 05:13:00 GMT 2025","passed","Fri Apr 25 05:13:01 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1888","test_get_another_user_data_after_auth","tests","Fri Apr 25 05:13:47 GMT 2025","passed","Fri Apr 25 05:13:49 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies that a user can be deleted successfully","4390","test_positive_delete_created_user","tests","Fri Apr 25 05:13:16 GMT 2025","passed","Fri Apr 25 05:13:20 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks for the presence of a specific cookie","784","test_cookie","tests","Fri Apr 25 05:13:04 GMT 2025","passed","Fri Apr 25 05:13:05 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","981","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Fri Apr 25 05:13:07 GMT 2025","passed","Fri Apr 25 05:13:08 GMT 2025","TestUserAuth","test_user_auth","",""
