"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 12 15:50:39 GMT 2023","Thu Oct 12 15:50:44 GMT 2023","4574","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Thu Oct 12 15:51:07 GMT 2023","Thu Oct 12 15:51:08 GMT 2023","1071","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Thu Oct 12 15:50:20 GMT 2023","Thu Oct 12 15:50:21 GMT 2023","567","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Thu Oct 12 15:51:01 GMT 2023","Thu Oct 12 15:51:02 GMT 2023","1075","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"passed","Thu Oct 12 15:50:22 GMT 2023","Thu Oct 12 15:50:22 GMT 2023","578","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"skipped","Thu Oct 12 15:50:29 GMT 2023","Thu Oct 12 15:50:29 GMT 2023","0","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"passed","Thu Oct 12 15:50:51 GMT 2023","Thu Oct 12 15:50:53 GMT 2023","2845","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Thu Oct 12 15:51:11 GMT 2023","Thu Oct 12 15:51:13 GMT 2023","1120","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Thu Oct 12 15:50:30 GMT 2023","Thu Oct 12 15:50:34 GMT 2023","4066","tests","test_user_delete","TestUserDelete","","","test_positive_delete_created_user","This test verifies that a user can be deleted successfully"
"passed","Thu Oct 12 15:50:29 GMT 2023","Thu Oct 12 15:50:30 GMT 2023","1799","tests","test_user_delete","TestUserDelete","","","test_delete_user_2","This test verifies that user with ID 2 can't be deleted"
"passed","Thu Oct 12 15:50:26 GMT 2023","Thu Oct 12 15:50:27 GMT 2023","556","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
"passed","Thu Oct 12 15:50:25 GMT 2023","Thu Oct 12 15:50:25 GMT 2023","577","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"passed","Thu Oct 12 15:50:56 GMT 2023","Thu Oct 12 15:50:57 GMT 2023","1256","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Thu Oct 12 15:51:08 GMT 2023","Thu Oct 12 15:51:09 GMT 2023","1132","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Thu Oct 12 15:50:27 GMT 2023","Thu Oct 12 15:50:28 GMT 2023","570","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Thu Oct 12 15:51:10 GMT 2023","Thu Oct 12 15:51:11 GMT 2023","1450","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
"passed","Thu Oct 12 15:51:04 GMT 2023","Thu Oct 12 15:51:05 GMT 2023","1062","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
