"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 12 16:00:23 GMT 2023","Thu Oct 12 16:00:25 GMT 2023","1113","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
"skipped","Thu Oct 12 15:59:54 GMT 2023","Thu Oct 12 15:59:59 GMT 2023","4523","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"passed","Thu Oct 12 16:00:15 GMT 2023","Thu Oct 12 16:00:16 GMT 2023","1231","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Thu Oct 12 16:00:30 GMT 2023","Thu Oct 12 16:00:31 GMT 2023","1067","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Thu Oct 12 16:00:12 GMT 2023","Thu Oct 12 16:00:15 GMT 2023","2827","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"passed","Thu Oct 12 16:00:09 GMT 2023","Thu Oct 12 16:00:12 GMT 2023","3008","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Thu Oct 12 15:59:40 GMT 2023","Thu Oct 12 15:59:41 GMT 2023","560","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"passed","Thu Oct 12 16:00:27 GMT 2023","Thu Oct 12 16:00:28 GMT 2023","1103","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Thu Oct 12 15:59:36 GMT 2023","Thu Oct 12 15:59:37 GMT 2023","1051","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"skipped","Thu Oct 12 15:59:48 GMT 2023","Thu Oct 12 15:59:48 GMT 2023","0","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"passed","Thu Oct 12 16:00:16 GMT 2023","Thu Oct 12 16:00:18 GMT 2023","1822","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
"passed","Thu Oct 12 15:59:44 GMT 2023","Thu Oct 12 15:59:45 GMT 2023","867","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
"passed","Thu Oct 12 16:00:03 GMT 2023","Thu Oct 12 16:00:05 GMT 2023","2629","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Thu Oct 12 15:59:47 GMT 2023","Thu Oct 12 15:59:47 GMT 2023","559","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Thu Oct 12 16:00:21 GMT 2023","Thu Oct 12 16:00:22 GMT 2023","1070","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"skipped","Thu Oct 12 16:00:05 GMT 2023","Thu Oct 12 16:00:09 GMT 2023","4012","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Thu Oct 12 16:00:29 GMT 2023","Thu Oct 12 16:00:30 GMT 2023","1122","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
"passed","Thu Oct 12 16:00:22 GMT 2023","Thu Oct 12 16:00:23 GMT 2023","1129","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Thu Oct 12 16:00:26 GMT 2023","Thu Oct 12 16:00:27 GMT 2023","1117","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Thu Oct 12 15:59:43 GMT 2023","Thu Oct 12 15:59:44 GMT 2023","608","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"passed","Thu Oct 12 15:59:34 GMT 2023","Thu Oct 12 15:59:35 GMT 2023","987","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_cookie]","This test check authorization status w/o sending auth cookie or token"
"passed","Thu Oct 12 15:59:59 GMT 2023","Thu Oct 12 16:00:03 GMT 2023","3991","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Thu Oct 12 15:59:38 GMT 2023","Thu Oct 12 15:59:38 GMT 2023","559","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Thu Oct 12 16:00:25 GMT 2023","Thu Oct 12 16:00:26 GMT 2023","1115","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[password]","This test checks user registration without one of the fields"
"passed","Thu Oct 12 16:00:28 GMT 2023","Thu Oct 12 16:00:29 GMT 2023","1116","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
"passed","Thu Oct 12 16:00:18 GMT 2023","Thu Oct 12 16:00:20 GMT 2023","2109","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"passed","Thu Oct 12 15:59:42 GMT 2023","Thu Oct 12 15:59:42 GMT 2023","712","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
