"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can be created successfully","890","test_create_user_successfully","tests","Fri Aug 08 05:24:09 GMT 2025","passed","Fri Aug 08 05:24:10 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","871","test_create_user_without_field[password]","tests","Fri Aug 08 05:24:13 GMT 2025","passed","Fri Aug 08 05:24:14 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","892","test_create_user_with_short_name","tests","Fri Aug 08 05:24:16 GMT 2025","passed","Fri Aug 08 05:24:17 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","886","test_create_user_without_field[email]","tests","Fri Aug 08 05:24:14 GMT 2025","passed","Fri Aug 08 05:24:14 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","892","test_create_user_with_long_name","tests","Fri Aug 08 05:24:17 GMT 2025","passed","Fri Aug 08 05:24:18 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","370","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Fri Aug 08 05:23:34 GMT 2025","passed","Fri Aug 08 05:23:34 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","4081","test_edit_just_created_user","tests","Fri Aug 08 05:23:50 GMT 2025","passed","Fri Aug 08 05:23:54 GMT 2025","TestUserEdit","test_user_edit","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Fri Aug 08 05:23:40 GMT 2025","skipped","Fri Aug 08 05:23:40 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","614","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Fri Aug 08 05:23:36 GMT 2025","passed","Fri Aug 08 05:23:37 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1450","test_get_user_details_auth_as_same_user","tests","Fri Aug 08 05:24:06 GMT 2025","passed","Fri Aug 08 05:24:08 GMT 2025","TestUserGet","test_user_get","",""
"This test checks the inability to change user email to an invalid one","2395","test_edit_user_invalid_email","tests","Fri Aug 08 05:24:00 GMT 2025","passed","Fri Aug 08 05:24:03 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","368","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Fri Aug 08 05:23:38 GMT 2025","passed","Fri Aug 08 05:23:39 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","4316","test_edit_user_authorized_as_another_user","tests","Fri Aug 08 05:23:56 GMT 2025","skipped","Fri Aug 08 05:24:00 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific cookie","370","test_cookie","tests","Fri Aug 08 05:23:31 GMT 2025","passed","Fri Aug 08 05:23:32 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","643","test_homework_header","tests","Fri Aug 08 05:23:32 GMT 2025","passed","Fri Aug 08 05:23:33 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","889","test_create_user_with_existing_email","tests","Fri Aug 08 05:24:10 GMT 2025","passed","Fri Aug 08 05:24:11 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","728","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Fri Aug 08 05:23:35 GMT 2025","passed","Fri Aug 08 05:23:35 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","824","test_negative_auth_check[no_cookie]","tests","Fri Aug 08 05:23:28 GMT 2025","passed","Fri Aug 08 05:23:29 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3803","test_positive_delete_created_user","tests","Fri Aug 08 05:23:41 GMT 2025","passed","Fri Aug 08 05:23:45 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","904","test_create_user_without_field[firstName]","tests","Fri Aug 08 05:24:14 GMT 2025","passed","Fri Aug 08 05:24:15 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2187","test_edit_user_unauthorized","tests","Fri Aug 08 05:23:54 GMT 2025","failed","Fri Aug 08 05:23:56 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","871","test_create_user_without_field[username]","tests","Fri Aug 08 05:24:12 GMT 2025","passed","Fri Aug 08 05:24:13 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1057","test_get_user_details_not_auth","tests","Fri Aug 08 05:24:05 GMT 2025","passed","Fri Aug 08 05:24:06 GMT 2025","TestUserGet","test_user_get","",""
"This test successfully authorize user by email and password","569","test_auth_user","tests","Fri Aug 08 05:23:27 GMT 2025","passed","Fri Aug 08 05:23:28 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","884","test_negative_auth_check[no_token]","tests","Fri Aug 08 05:23:30 GMT 2025","passed","Fri Aug 08 05:23:31 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1710","test_delete_user_2","tests","Fri Aug 08 05:23:40 GMT 2025","passed","Fri Aug 08 05:23:41 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","888","test_create_user_without_field[lastName]","tests","Fri Aug 08 05:24:15 GMT 2025","passed","Fri Aug 08 05:24:16 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1445","test_get_another_user_data_after_auth","tests","Fri Aug 08 05:24:08 GMT 2025","passed","Fri Aug 08 05:24:09 GMT 2025","TestUserGet","test_user_get","",""
"This test checks the inability to change user first name to a very short value","2351","test_edit_user_short_first_name","tests","Fri Aug 08 05:24:03 GMT 2025","passed","Fri Aug 08 05:24:05 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with an incorrect email w/o '@'","902","test_create_user_with_invalid_email","tests","Fri Aug 08 05:24:11 GMT 2025","passed","Fri Aug 08 05:24:12 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","616","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Fri Aug 08 05:23:37 GMT 2025","passed","Fri Aug 08 05:23:38 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","4825","test_delete_user_authorized_as_another_user","tests","Fri Aug 08 05:23:45 GMT 2025","passed","Fri Aug 08 05:23:50 GMT 2025","TestUserDelete","test_user_delete","",""
