"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that a user can be created successfully","950","test_create_user_successfully","tests","Sat Jul 05 05:13:25 GMT 2025","passed","Sat Jul 05 05:13:26 GMT 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sat Jul 05 05:12:55 GMT 2025","skipped","Sat Jul 05 05:12:55 GMT 2025","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","985","test_auth_user","tests","Sat Jul 05 05:12:44 GMT 2025","passed","Sat Jul 05 05:12:45 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1123","test_get_user_details_not_auth","tests","Sat Jul 05 05:13:21 GMT 2025","passed","Sat Jul 05 05:13:22 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies retrieval of another user's details after authenticating","1527","test_get_another_user_data_after_auth","tests","Sat Jul 05 05:13:23 GMT 2025","passed","Sat Jul 05 05:13:25 GMT 2025","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","936","test_negative_auth_check[no_token]","tests","Sat Jul 05 05:12:46 GMT 2025","passed","Sat Jul 05 05:12:47 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","951","test_create_user_without_field[password]","tests","Sat Jul 05 05:13:29 GMT 2025","passed","Sat Jul 05 05:13:30 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","749","test_cookie","tests","Sat Jul 05 05:12:48 GMT 2025","passed","Sat Jul 05 05:12:49 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","950","test_create_user_without_field[firstName]","tests","Sat Jul 05 05:13:31 GMT 2025","passed","Sat Jul 05 05:13:32 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that one user cannot delete another user","4696","test_delete_user_authorized_as_another_user","tests","Sat Jul 05 05:13:00 GMT 2025","passed","Sat Jul 05 05:13:05 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with a very short name","951","test_create_user_with_short_name","tests","Sat Jul 05 05:13:32 GMT 2025","passed","Sat Jul 05 05:13:33 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","431","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Sat Jul 05 05:12:50 GMT 2025","passed","Sat Jul 05 05:12:51 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","967","test_create_user_without_field[email]","tests","Sat Jul 05 05:13:30 GMT 2025","passed","Sat Jul 05 05:13:31 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2070","test_edit_user_unauthorized","tests","Sat Jul 05 05:13:09 GMT 2025","failed","Sat Jul 05 05:13:11 GMT 2025","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","746","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sat Jul 05 05:12:51 GMT 2025","passed","Sat Jul 05 05:12:52 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1529","test_delete_user_2","tests","Sat Jul 05 05:12:55 GMT 2025","passed","Sat Jul 05 05:12:57 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","952","test_create_user_without_field[username]","tests","Sat Jul 05 05:13:28 GMT 2025","passed","Sat Jul 05 05:13:29 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","428","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sat Jul 05 05:12:53 GMT 2025","passed","Sat Jul 05 05:12:54 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2548","test_edit_user_invalid_email","tests","Sat Jul 05 05:13:16 GMT 2025","passed","Sat Jul 05 05:13:18 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when authorized as another user","4589","test_edit_user_authorized_as_another_user","tests","Sat Jul 05 05:13:11 GMT 2025","skipped","Sat Jul 05 05:13:16 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific header","739","test_homework_header","tests","Sat Jul 05 05:12:49 GMT 2025","passed","Sat Jul 05 05:12:50 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","431","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sat Jul 05 05:12:53 GMT 2025","passed","Sat Jul 05 05:12:53 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the registration of a user with an already existing email","954","test_create_user_with_existing_email","tests","Sat Jul 05 05:13:26 GMT 2025","passed","Sat Jul 05 05:13:27 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","433","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sat Jul 05 05:12:55 GMT 2025","passed","Sat Jul 05 05:12:55 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2518","test_edit_user_short_first_name","tests","Sat Jul 05 05:13:18 GMT 2025","passed","Sat Jul 05 05:13:21 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details after authenticating as that user","1560","test_get_user_details_auth_as_same_user","tests","Sat Jul 05 05:13:22 GMT 2025","passed","Sat Jul 05 05:13:23 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies the ability to edit a user after their registration","3752","test_edit_just_created_user","tests","Sat Jul 05 05:13:05 GMT 2025","passed","Sat Jul 05 05:13:09 GMT 2025","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","610","test_negative_auth_check[no_cookie]","tests","Sat Jul 05 05:12:45 GMT 2025","passed","Sat Jul 05 05:12:46 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3449","test_positive_delete_created_user","tests","Sat Jul 05 05:12:57 GMT 2025","passed","Sat Jul 05 05:13:00 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with an incorrect email w/o '@'","960","test_create_user_with_invalid_email","tests","Sat Jul 05 05:13:27 GMT 2025","passed","Sat Jul 05 05:13:28 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","952","test_create_user_with_long_name","tests","Sat Jul 05 05:13:33 GMT 2025","passed","Sat Jul 05 05:13:34 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","950","test_create_user_without_field[lastName]","tests","Sat Jul 05 05:13:32 GMT 2025","passed","Sat Jul 05 05:13:32 GMT 2025","TestUserRegister","test_user_register","",""
