"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks the inability to edit a user when unauthorized","1931","test_edit_user_unauthorized","tests","Fri Nov 08 05:09:20 GMT 2024","failed","Fri Nov 08 05:09:22 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details without authentication","1033","test_get_user_details_not_auth","tests","Fri Nov 08 05:09:32 GMT 2024","passed","Fri Nov 08 05:09:33 GMT 2024","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","757","test_negative_auth_check[no_token]","tests","Fri Nov 08 05:08:58 GMT 2024","passed","Fri Nov 08 05:08:59 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","899","test_create_user_successfully","tests","Fri Nov 08 05:09:36 GMT 2024","passed","Fri Nov 08 05:09:37 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1652","test_get_another_user_data_after_auth","tests","Fri Nov 08 05:09:35 GMT 2024","passed","Fri Nov 08 05:09:36 GMT 2024","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","904","test_create_user_without_field[password]","tests","Fri Nov 08 05:09:40 GMT 2024","passed","Fri Nov 08 05:09:41 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","871","test_create_user_without_field[username]","tests","Fri Nov 08 05:09:39 GMT 2024","passed","Fri Nov 08 05:09:40 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","620","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Fri Nov 08 05:09:02 GMT 2024","passed","Fri Nov 08 05:09:03 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","381","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Fri Nov 08 05:09:05 GMT 2024","passed","Fri Nov 08 05:09:05 GMT 2024","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","504","test_negative_auth_check[no_cookie]","tests","Fri Nov 08 05:08:57 GMT 2024","passed","Fri Nov 08 05:08:57 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","901","test_create_user_without_field[email]","tests","Fri Nov 08 05:09:41 GMT 2024","passed","Fri Nov 08 05:09:42 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","633","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Fri Nov 08 05:09:01 GMT 2024","passed","Fri Nov 08 05:09:02 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","922","test_create_user_with_short_name","tests","Fri Nov 08 05:09:44 GMT 2024","passed","Fri Nov 08 05:09:45 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","4542","test_edit_user_authorized_as_another_user","tests","Fri Nov 08 05:09:22 GMT 2024","skipped","Fri Nov 08 05:09:27 GMT 2024","TestUserEdit","test_user_edit","",""
"Test for checking correct User Agent identification","521","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Fri Nov 08 05:09:04 GMT 2024","passed","Fri Nov 08 05:09:04 GMT 2024","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Fri Nov 08 05:09:07 GMT 2024","skipped","Fri Nov 08 05:09:07 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","907","test_create_user_with_invalid_email","tests","Fri Nov 08 05:09:38 GMT 2024","passed","Fri Nov 08 05:09:39 GMT 2024","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","781","test_auth_user","tests","Fri Nov 08 05:08:56 GMT 2024","passed","Fri Nov 08 05:08:56 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","1081","test_create_user_with_long_name","tests","Fri Nov 08 05:09:45 GMT 2024","passed","Fri Nov 08 05:09:46 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","371","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Fri Nov 08 05:09:06 GMT 2024","passed","Fri Nov 08 05:09:06 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1604","test_get_user_details_auth_as_same_user","tests","Fri Nov 08 05:09:33 GMT 2024","passed","Fri Nov 08 05:09:35 GMT 2024","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","1158","test_create_user_without_field[lastName]","tests","Fri Nov 08 05:09:43 GMT 2024","passed","Fri Nov 08 05:09:44 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","904","test_create_user_without_field[firstName]","tests","Fri Nov 08 05:09:42 GMT 2024","passed","Fri Nov 08 05:09:43 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific header","566","test_homework_header","tests","Fri Nov 08 05:09:00 GMT 2024","passed","Fri Nov 08 05:09:01 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be deleted successfully","3647","test_positive_delete_created_user","tests","Fri Nov 08 05:09:08 GMT 2024","passed","Fri Nov 08 05:09:12 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks the inability to change user first name to a very short value","2889","test_edit_user_short_first_name","tests","Fri Nov 08 05:09:29 GMT 2024","passed","Fri Nov 08 05:09:32 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user email to an invalid one","2284","test_edit_user_invalid_email","tests","Fri Nov 08 05:09:27 GMT 2024","passed","Fri Nov 08 05:09:29 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies the ability to edit a user after their registration","4167","test_edit_just_created_user","tests","Fri Nov 08 05:09:16 GMT 2024","passed","Fri Nov 08 05:09:20 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1391","test_delete_user_2","tests","Fri Nov 08 05:09:07 GMT 2024","passed","Fri Nov 08 05:09:08 GMT 2024","TestUserDelete","test_user_delete","",""
"This test verifies that one user cannot delete another user","4469","test_delete_user_authorized_as_another_user","tests","Fri Nov 08 05:09:12 GMT 2024","passed","Fri Nov 08 05:09:16 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks the registration of a user with an already existing email","913","test_create_user_with_existing_email","tests","Fri Nov 08 05:09:37 GMT 2024","passed","Fri Nov 08 05:09:38 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","404","test_cookie","tests","Fri Nov 08 05:08:59 GMT 2024","passed","Fri Nov 08 05:09:00 GMT 2024","TestUserAuth","test_user_auth","",""
