"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration with a very long name","904","test_create_user_with_long_name","tests","Tue Jun 17 05:14:06 GMT 2025","passed","Tue Jun 17 05:14:07 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","378","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Tue Jun 17 05:13:26 GMT 2025","passed","Tue Jun 17 05:13:26 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1453","test_get_user_details_auth_as_same_user","tests","Tue Jun 17 05:13:54 GMT 2025","passed","Tue Jun 17 05:13:56 GMT 2025","TestUserGet","test_user_get","",""
"This test verifies that one user cannot delete another user","4937","test_delete_user_authorized_as_another_user","tests","Tue Jun 17 05:13:34 GMT 2025","passed","Tue Jun 17 05:13:39 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","881","test_create_user_without_field[email]","tests","Tue Jun 17 05:14:03 GMT 2025","passed","Tue Jun 17 05:14:04 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","757","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Tue Jun 17 05:13:24 GMT 2025","passed","Tue Jun 17 05:13:24 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","2202","test_edit_user_unauthorized","tests","Tue Jun 17 05:13:42 GMT 2025","failed","Tue Jun 17 05:13:44 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details without authentication","1055","test_get_user_details_not_auth","tests","Tue Jun 17 05:13:53 GMT 2025","passed","Tue Jun 17 05:13:54 GMT 2025","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","655","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Tue Jun 17 05:13:25 GMT 2025","passed","Tue Jun 17 05:13:25 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies retrieval of another user's details after authenticating","1693","test_get_another_user_data_after_auth","tests","Tue Jun 17 05:13:56 GMT 2025","passed","Tue Jun 17 05:13:57 GMT 2025","TestUserGet","test_user_get","",""
"This test checks user registration with an incorrect email w/o '@'","907","test_create_user_with_invalid_email","tests","Tue Jun 17 05:13:59 GMT 2025","passed","Tue Jun 17 05:14:00 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","383","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Tue Jun 17 05:13:28 GMT 2025","passed","Tue Jun 17 05:13:28 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","882","test_create_user_without_field[firstName]","tests","Tue Jun 17 05:14:04 GMT 2025","passed","Tue Jun 17 05:14:04 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be created successfully","928","test_create_user_successfully","tests","Tue Jun 17 05:13:57 GMT 2025","passed","Tue Jun 17 05:13:58 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","1154","test_create_user_with_existing_email","tests","Tue Jun 17 05:13:58 GMT 2025","passed","Tue Jun 17 05:13:59 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","4353","test_edit_user_authorized_as_another_user","tests","Tue Jun 17 05:13:44 GMT 2025","skipped","Tue Jun 17 05:13:48 GMT 2025","TestUserEdit","test_user_edit","",""
"This test successfully authorize user by email and password","796","test_auth_user","tests","Tue Jun 17 05:13:17 GMT 2025","passed","Tue Jun 17 05:13:18 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","633","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Tue Jun 17 05:13:27 GMT 2025","passed","Tue Jun 17 05:13:27 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Tue Jun 17 05:13:29 GMT 2025","skipped","Tue Jun 17 05:13:29 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2377","test_edit_user_invalid_email","tests","Tue Jun 17 05:13:48 GMT 2025","passed","Tue Jun 17 05:13:51 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that a user can be deleted successfully","3254","test_positive_delete_created_user","tests","Tue Jun 17 05:13:30 GMT 2025","passed","Tue Jun 17 05:13:34 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to change user first name to a very short value","2366","test_edit_user_short_first_name","tests","Tue Jun 17 05:13:51 GMT 2025","passed","Tue Jun 17 05:13:53 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration with a very short name","902","test_create_user_with_short_name","tests","Tue Jun 17 05:14:05 GMT 2025","passed","Tue Jun 17 05:14:06 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","896","test_create_user_without_field[lastName]","tests","Tue Jun 17 05:14:04 GMT 2025","passed","Tue Jun 17 05:14:05 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","375","test_cookie","tests","Tue Jun 17 05:13:21 GMT 2025","passed","Tue Jun 17 05:13:22 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","555","test_negative_auth_check[no_token]","tests","Tue Jun 17 05:13:20 GMT 2025","passed","Tue Jun 17 05:13:21 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","3248","test_edit_just_created_user","tests","Tue Jun 17 05:13:39 GMT 2025","passed","Tue Jun 17 05:13:42 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1737","test_delete_user_2","tests","Tue Jun 17 05:13:29 GMT 2025","passed","Tue Jun 17 05:13:30 GMT 2025","TestUserDelete","test_user_delete","",""
