"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test verifies that user with ID 2 can't be deleted","1832","test_delete_user_2","tests","Wed Jun 25 05:15:22 GMT 2025","passed","Wed Jun 25 05:15:24 GMT 2025","TestUserDelete","test_user_delete","",""
"Test for checking correct User Agent identification","1136","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Wed Jun 25 05:15:19 GMT 2025","passed","Wed Jun 25 05:15:20 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","1098","test_create_user_with_short_name","tests","Wed Jun 25 05:16:05 GMT 2025","passed","Wed Jun 25 05:16:06 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific header","579","test_homework_header","tests","Wed Jun 25 05:15:14 GMT 2025","passed","Wed Jun 25 05:15:15 GMT 2025","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","1152","test_negative_auth_check[no_cookie]","tests","Wed Jun 25 05:15:09 GMT 2025","passed","Wed Jun 25 05:15:10 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1098","test_create_user_without_field[email]","tests","Wed Jun 25 05:16:02 GMT 2025","passed","Wed Jun 25 05:16:03 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","579","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Wed Jun 25 05:15:21 GMT 2025","passed","Wed Jun 25 05:15:22 GMT 2025","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Wed Jun 25 05:15:22 GMT 2025","skipped","Wed Jun 25 05:15:22 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","595","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Wed Jun 25 05:15:18 GMT 2025","passed","Wed Jun 25 05:15:18 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","1097","test_create_user_successfully","tests","Wed Jun 25 05:15:57 GMT 2025","passed","Wed Jun 25 05:15:58 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1096","test_create_user_without_field[username]","tests","Wed Jun 25 05:16:00 GMT 2025","passed","Wed Jun 25 05:16:01 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2350","test_edit_user_unauthorized","tests","Wed Jun 25 05:15:38 GMT 2025","failed","Wed Jun 25 05:15:40 GMT 2025","TestUserEdit","test_user_edit","",""
