"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration with a very short name","1091","test_create_user_with_short_name","tests","Sat Aug 02 05:18:58 GMT 2025","passed","Sat Aug 02 05:18:59 GMT 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","576","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Sat Aug 02 05:18:09 GMT 2025","passed","Sat Aug 02 05:18:09 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very long name","1088","test_create_user_with_long_name","tests","Sat Aug 02 05:18:59 GMT 2025","passed","Sat Aug 02 05:19:00 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1088","test_create_user_without_field[password]","tests","Sat Aug 02 05:18:53 GMT 2025","passed","Sat Aug 02 05:18:54 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1861","test_get_another_user_data_after_auth","tests","Sat Aug 02 05:18:47 GMT 2025","passed","Sat Aug 02 05:18:49 GMT 2025","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","1173","test_negative_auth_check[no_token]","tests","Sat Aug 02 05:18:02 GMT 2025","passed","Sat Aug 02 05:18:04 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies that one user cannot delete another user","5340","test_delete_user_authorized_as_another_user","tests","Sat Aug 02 05:18:21 GMT 2025","passed","Sat Aug 02 05:18:26 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks user registration with an incorrect email w/o '@'","1083","test_create_user_with_invalid_email","tests","Sat Aug 02 05:18:51 GMT 2025","passed","Sat Aug 02 05:18:52 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","1073","test_create_user_without_field[username]","tests","Sat Aug 02 05:18:52 GMT 2025","passed","Sat Aug 02 05:18:53 GMT 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","4013","test_positive_delete_created_user","tests","Sat Aug 02 05:18:17 GMT 2025","passed","Sat Aug 02 05:18:21 GMT 2025","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details after authenticating as that user","1844","test_get_user_details_auth_as_same_user","tests","Sat Aug 02 05:18:45 GMT 2025","passed","Sat Aug 02 05:18:47 GMT 2025","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","1093","test_create_user_without_field[lastName]","tests","Sat Aug 02 05:18:56 GMT 2025","passed","Sat Aug 02 05:18:58 GMT 2025","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","1178","test_auth_user","tests","Sat Aug 02 05:17:59 GMT 2025","passed","Sat Aug 02 05:18:00 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1091","test_create_user_without_field[email]","tests","Sat Aug 02 05:18:54 GMT 2025","passed","Sat Aug 02 05:18:55 GMT 2025","TestUserRegister","test_user_register","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Sat Aug 02 05:18:15 GMT 2025","skipped","Sat Aug 02 05:18:15 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","4079","test_edit_just_created_user","tests","Sat Aug 02 05:18:26 GMT 2025","passed","Sat Aug 02 05:18:30 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that a user can be created successfully","1096","test_create_user_successfully","tests","Sat Aug 02 05:18:49 GMT 2025","passed","Sat Aug 02 05:18:50 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","5356","test_edit_user_authorized_as_another_user","tests","Sat Aug 02 05:18:33 GMT 2025","skipped","Sat Aug 02 05:18:38 GMT 2025","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1856","test_delete_user_2","tests","Sat Aug 02 05:18:15 GMT 2025","passed","Sat Aug 02 05:18:17 GMT 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to change user email to an invalid one","2971","test_edit_user_invalid_email","tests","Sat Aug 02 05:18:38 GMT 2025","passed","Sat Aug 02 05:18:41 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks the inability to edit a user when unauthorized","2347","test_edit_user_unauthorized","tests","Sat Aug 02 05:18:30 GMT 2025","failed","Sat Aug 02 05:18:32 GMT 2025","TestUserEdit","test_user_edit","",""
"This test checks for the presence of a specific header","972","test_homework_header","tests","Sat Aug 02 05:18:06 GMT 2025","passed","Sat Aug 02 05:18:07 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user first name to a very short value","2991","test_edit_user_short_first_name","tests","Sat Aug 02 05:18:41 GMT 2025","passed","Sat Aug 02 05:18:44 GMT 2025","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","949","test_negative_auth_check[no_cookie]","tests","Sat Aug 02 05:18:01 GMT 2025","passed","Sat Aug 02 05:18:02 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","954","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Sat Aug 02 05:18:13 GMT 2025","passed","Sat Aug 02 05:18:14 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","574","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Sat Aug 02 05:18:07 GMT 2025","passed","Sat Aug 02 05:18:08 GMT 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1097","test_create_user_without_field[firstName]","tests","Sat Aug 02 05:18:55 GMT 2025","passed","Sat Aug 02 05:18:56 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks the registration of a user with an already existing email","1113","test_create_user_with_existing_email","tests","Sat Aug 02 05:18:50 GMT 2025","passed","Sat Aug 02 05:18:51 GMT 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","574","test_cookie","tests","Sat Aug 02 05:18:04 GMT 2025","passed","Sat Aug 02 05:18:05 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","571","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Sat Aug 02 05:18:10 GMT 2025","passed","Sat Aug 02 05:18:11 GMT 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","577","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Sat Aug 02 05:18:12 GMT 2025","passed","Sat Aug 02 05:18:12 GMT 2025","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1283","test_get_user_details_not_auth","tests","Sat Aug 02 05:18:44 GMT 2025","passed","Sat Aug 02 05:18:45 GMT 2025","TestUserGet","test_user_get","",""
