"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 05:07:35 GMT 2024","Sun Mar 24 05:07:35 GMT 2024","571","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"passed","Sun Mar 24 05:07:37 GMT 2024","Sun Mar 24 05:07:37 GMT 2024","545","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Sun Mar 24 05:08:16 GMT 2024","Sun Mar 24 05:08:17 GMT 2024","1058","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Sun Mar 24 05:07:31 GMT 2024","Sun Mar 24 05:07:32 GMT 2024","940","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Sun Mar 24 05:08:07 GMT 2024","Sun Mar 24 05:08:09 GMT 2024","1840","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
"passed","Sun Mar 24 05:08:00 GMT 2024","Sun Mar 24 05:08:03 GMT 2024","2814","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Sun Mar 24 05:07:49 GMT 2024","Sun Mar 24 05:07:53 GMT 2024","3920","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Sun Mar 24 05:08:20 GMT 2024","Sun Mar 24 05:08:21 GMT 2024","1114","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Sun Mar 24 05:07:38 GMT 2024","Sun Mar 24 05:07:40 GMT 2024","1754","tests","test_user_delete","TestUserDelete","","","test_delete_user_2","This test verifies that user with ID 2 can't be deleted"
"passed","Sun Mar 24 05:08:19 GMT 2024","Sun Mar 24 05:08:20 GMT 2024","1105","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
