"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks the inability to change user email to an invalid one","2472","test_edit_user_invalid_email","tests","Fri Nov 22 05:09:56 GMT 2024","passed","Fri Nov 22 05:09:58 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details without authentication","1094","test_get_user_details_not_auth","tests","Fri Nov 22 05:10:00 GMT 2024","passed","Fri Nov 22 05:10:02 GMT 2024","TestUserGet","test_user_get","",""
"Test for checking correct User Agent identification","573","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Fri Nov 22 05:09:32 GMT 2024","passed","Fri Nov 22 05:09:32 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","430","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Fri Nov 22 05:09:34 GMT 2024","passed","Fri Nov 22 05:09:35 GMT 2024","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","1073","test_negative_auth_check[no_token]","tests","Fri Nov 22 05:09:26 GMT 2024","passed","Fri Nov 22 05:09:27 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","435","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Fri Nov 22 05:09:35 GMT 2024","passed","Fri Nov 22 05:09:36 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","938","test_create_user_without_field[password]","tests","Fri Nov 22 05:10:09 GMT 2024","passed","Fri Nov 22 05:10:10 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that one user cannot delete another user","4503","test_delete_user_authorized_as_another_user","tests","Fri Nov 22 05:09:41 GMT 2024","passed","Fri Nov 22 05:09:45 GMT 2024","TestUserDelete","test_user_delete","",""
"This test verifies the ability to edit a user after their registration","3495","test_edit_just_created_user","tests","Fri Nov 22 05:09:45 GMT 2024","passed","Fri Nov 22 05:09:49 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","970","test_create_user_without_field[email]","tests","Fri Nov 22 05:10:10 GMT 2024","passed","Fri Nov 22 05:10:10 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with a very short name","937","test_create_user_with_short_name","tests","Fri Nov 22 05:10:12 GMT 2024","passed","Fri Nov 22 05:10:13 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","965","test_create_user_with_long_name","tests","Fri Nov 22 05:10:13 GMT 2024","passed","Fri Nov 22 05:10:14 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1582","test_get_user_details_auth_as_same_user","tests","Fri Nov 22 05:10:02 GMT 2024","passed","Fri Nov 22 05:10:03 GMT 2024","TestUserGet","test_user_get","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Fri Nov 22 05:09:36 GMT 2024","skipped","Fri Nov 22 05:09:36 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","967","test_create_user_without_field[firstName]","tests","Fri Nov 22 05:10:10 GMT 2024","passed","Fri Nov 22 05:10:11 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","438","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Fri Nov 22 05:09:33 GMT 2024","passed","Fri Nov 22 05:09:33 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific header","430","test_homework_header","tests","Fri Nov 22 05:09:29 GMT 2024","passed","Fri Nov 22 05:09:30 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","980","test_create_user_with_invalid_email","tests","Fri Nov 22 05:10:07 GMT 2024","passed","Fri Nov 22 05:10:08 GMT 2024","TestUserRegister","test_user_register","",""
