"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration without one of the fields","892","test_create_user_without_field[lastName]","tests","Tue Nov 05 05:09:47 GMT 2024","passed","Tue Nov 05 05:09:48 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","367","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Tue Nov 05 05:09:11 GMT 2024","passed","Tue Nov 05 05:09:11 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details without authentication","1028","test_get_user_details_not_auth","tests","Tue Nov 05 05:09:37 GMT 2024","passed","Tue Nov 05 05:09:38 GMT 2024","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","541","test_negative_auth_check[no_token]","tests","Tue Nov 05 05:09:04 GMT 2024","passed","Tue Nov 05 05:09:04 GMT 2024","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","763","test_auth_user","tests","Tue Nov 05 05:09:01 GMT 2024","passed","Tue Nov 05 05:09:02 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","1081","test_create_user_without_field[username]","tests","Tue Nov 05 05:09:44 GMT 2024","passed","Tue Nov 05 05:09:45 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","627","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Tue Nov 05 05:09:08 GMT 2024","passed","Tue Nov 05 05:09:08 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","1371","test_delete_user_2","tests","Tue Nov 05 05:09:13 GMT 2024","passed","Tue Nov 05 05:09:14 GMT 2024","TestUserDelete","test_user_delete","",""
"This test verifies the retrieval of user details after authenticating as that user","1637","test_get_user_details_auth_as_same_user","tests","Tue Nov 05 05:09:38 GMT 2024","passed","Tue Nov 05 05:09:40 GMT 2024","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","900","test_create_user_without_field[email]","tests","Tue Nov 05 05:09:46 GMT 2024","passed","Tue Nov 05 05:09:47 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the inability to change user first name to a very short value","2585","test_edit_user_short_first_name","tests","Tue Nov 05 05:09:34 GMT 2024","passed","Tue Nov 05 05:09:37 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","871","test_create_user_without_field[password]","tests","Tue Nov 05 05:09:45 GMT 2024","passed","Tue Nov 05 05:09:46 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","605","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Tue Nov 05 05:09:09 GMT 2024","passed","Tue Nov 05 05:09:10 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","610","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Tue Nov 05 05:09:10 GMT 2024","passed","Tue Nov 05 05:09:11 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when unauthorized","2291","test_edit_user_unauthorized","tests","Tue Nov 05 05:09:25 GMT 2024","failed","Tue Nov 05 05:09:27 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies that a user can be deleted successfully","3510","test_positive_delete_created_user","tests","Tue Nov 05 05:09:14 GMT 2024","passed","Tue Nov 05 05:09:17 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks for the presence of a specific header","608","test_homework_header","tests","Tue Nov 05 05:09:06 GMT 2024","passed","Tue Nov 05 05:09:07 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","893","test_create_user_with_short_name","tests","Tue Nov 05 05:09:48 GMT 2024","passed","Tue Nov 05 05:09:49 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when authorized as another user","4644","test_edit_user_authorized_as_another_user","tests","Tue Nov 05 05:09:27 GMT 2024","skipped","Tue Nov 05 05:09:32 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks the registration of a user with an already existing email","877","test_create_user_with_existing_email","tests","Tue Nov 05 05:09:42 GMT 2024","passed","Tue Nov 05 05:09:43 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","1112","test_create_user_with_long_name","tests","Tue Nov 05 05:09:49 GMT 2024","passed","Tue Nov 05 05:09:50 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks user registration with an incorrect email w/o '@'","896","test_create_user_with_invalid_email","tests","Tue Nov 05 05:09:43 GMT 2024","passed","Tue Nov 05 05:09:44 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that one user cannot delete another user","4391","test_delete_user_authorized_as_another_user","tests","Tue Nov 05 05:09:17 GMT 2024","passed","Tue Nov 05 05:09:22 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","894","test_create_user_without_field[firstName]","tests","Tue Nov 05 05:09:47 GMT 2024","passed","Tue Nov 05 05:09:47 GMT 2024","TestUserRegister","test_user_register","",""
"This test check authorization status w/o sending auth cookie or token","686","test_negative_auth_check[no_cookie]","tests","Tue Nov 05 05:09:03 GMT 2024","passed","Tue Nov 05 05:09:03 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks the inability to change user email to an invalid one","2500","test_edit_user_invalid_email","tests","Tue Nov 05 05:09:32 GMT 2024","passed","Tue Nov 05 05:09:34 GMT 2024","TestUserEdit","test_user_edit","",""
"Final test to check if there were any identification errors for User Agents","1","test_summary","tests","Tue Nov 05 05:09:12 GMT 2024","skipped","Tue Nov 05 05:09:12 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the ability to edit a user after their registration","3179","test_edit_just_created_user","tests","Tue Nov 05 05:09:22 GMT 2024","passed","Tue Nov 05 05:09:25 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies that a user can be created successfully","881","test_create_user_successfully","tests","Tue Nov 05 05:09:41 GMT 2024","passed","Tue Nov 05 05:09:42 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1372","test_get_another_user_data_after_auth","tests","Tue Nov 05 05:09:40 GMT 2024","passed","Tue Nov 05 05:09:41 GMT 2024","TestUserGet","test_user_get","",""
