"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test check authorization status w/o sending auth cookie or token","1069","test_negative_auth_check[no_cookie]","tests","Wed Dec 03 05:14:20 UTC 2025","passed","Wed Dec 03 05:14:21 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that user with ID 2 can't be deleted","2405","test_delete_user_2","tests","Wed Dec 03 05:14:32 UTC 2025","passed","Wed Dec 03 05:14:34 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the inability to change user email to an invalid one","2759","test_edit_user_invalid_email","tests","Wed Dec 03 05:14:55 UTC 2025","passed","Wed Dec 03 05:14:58 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","989","test_create_user_without_field[firstName]","tests","Wed Dec 03 05:15:12 UTC 2025","passed","Wed Dec 03 05:15:13 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration with a very long name","1308","test_create_user_with_long_name","tests","Wed Dec 03 05:15:15 UTC 2025","passed","Wed Dec 03 05:15:16 UTC 2025","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","668","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Wed Dec 03 05:14:26 UTC 2025","passed","Wed Dec 03 05:14:26 UTC 2025","TestUserAuth","test_user_auth","",""
"This test successfully authorize user by email and password","1043","test_auth_user","tests","Wed Dec 03 05:14:19 UTC 2025","passed","Wed Dec 03 05:14:20 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","799","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","tests","Wed Dec 03 05:14:28 UTC 2025","passed","Wed Dec 03 05:14:29 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","489","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Wed Dec 03 05:14:31 UTC 2025","passed","Wed Dec 03 05:14:31 UTC 2025","TestUserAuth","test_user_auth","",""
"This test verifies that a user can be created successfully","991","test_create_user_successfully","tests","Wed Dec 03 05:15:05 UTC 2025","passed","Wed Dec 03 05:15:06 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks for the presence of a specific cookie","457","test_cookie","tests","Wed Dec 03 05:14:23 UTC 2025","passed","Wed Dec 03 05:14:24 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","968","test_create_user_without_field[email]","tests","Wed Dec 03 05:15:11 UTC 2025","passed","Wed Dec 03 05:15:12 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","3730","test_edit_just_created_user","tests","Wed Dec 03 05:14:44 UTC 2025","passed","Wed Dec 03 05:14:48 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies that one user cannot delete another user","5993","test_delete_user_authorized_as_another_user","tests","Wed Dec 03 05:14:38 UTC 2025","passed","Wed Dec 03 05:14:44 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks for the presence of a specific header","766","test_homework_header","tests","Wed Dec 03 05:14:24 UTC 2025","passed","Wed Dec 03 05:14:25 UTC 2025","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","461","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Wed Dec 03 05:14:30 UTC 2025","passed","Wed Dec 03 05:14:30 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks the inability to edit a user when authorized as another user","5200","test_edit_user_authorized_as_another_user","tests","Wed Dec 03 05:14:50 UTC 2025","skipped","Wed Dec 03 05:14:55 UTC 2025","TestUserEdit","test_user_edit","",""
"This test verifies the retrieval of user details without authentication","1490","test_get_user_details_not_auth","tests","Wed Dec 03 05:15:00 UTC 2025","passed","Wed Dec 03 05:15:02 UTC 2025","TestUserGet","test_user_get","",""
"This test check authorization status w/o sending auth cookie or token","1016","test_negative_auth_check[no_token]","tests","Wed Dec 03 05:14:22 UTC 2025","passed","Wed Dec 03 05:14:23 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","985","test_create_user_without_field[lastName]","tests","Wed Dec 03 05:15:13 UTC 2025","passed","Wed Dec 03 05:15:14 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies retrieval of another user's details after authenticating","1722","test_get_another_user_data_after_auth","tests","Wed Dec 03 05:15:04 UTC 2025","passed","Wed Dec 03 05:15:05 UTC 2025","TestUserGet","test_user_get","",""
"This test checks user registration with a very short name","1007","test_create_user_with_short_name","tests","Wed Dec 03 05:15:14 UTC 2025","passed","Wed Dec 03 05:15:15 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","3734","test_positive_delete_created_user","tests","Wed Dec 03 05:14:34 UTC 2025","passed","Wed Dec 03 05:14:38 UTC 2025","TestUserDelete","test_user_delete","",""
"This test checks the registration of a user with an already existing email","990","test_create_user_with_existing_email","tests","Wed Dec 03 05:15:06 UTC 2025","passed","Wed Dec 03 05:15:07 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks user registration without one of the fields","988","test_create_user_without_field[password]","tests","Wed Dec 03 05:15:10 UTC 2025","passed","Wed Dec 03 05:15:11 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to change user first name to a very short value","2730","test_edit_user_short_first_name","tests","Wed Dec 03 05:14:58 UTC 2025","passed","Wed Dec 03 05:15:00 UTC 2025","TestUserEdit","test_user_edit","",""
"This test checks user registration without one of the fields","1018","test_create_user_without_field[username]","tests","Wed Dec 03 05:15:09 UTC 2025","passed","Wed Dec 03 05:15:10 UTC 2025","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2247","test_edit_user_unauthorized","tests","Wed Dec 03 05:14:48 UTC 2025","failed","Wed Dec 03 05:14:50 UTC 2025","TestUserEdit","test_user_edit","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Wed Dec 03 05:14:32 UTC 2025","skipped","Wed Dec 03 05:14:32 UTC 2025","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","1259","test_create_user_with_invalid_email","tests","Wed Dec 03 05:15:07 UTC 2025","passed","Wed Dec 03 05:15:09 UTC 2025","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details after authenticating as that user","1771","test_get_user_details_auth_as_same_user","tests","Wed Dec 03 05:15:02 UTC 2025","passed","Wed Dec 03 05:15:04 UTC 2025","TestUserGet","test_user_get","",""
