"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This test checks user registration without one of the fields","927","test_create_user_without_field[username]","tests","Tue Dec 03 05:10:31 GMT 2024","passed","Tue Dec 03 05:10:32 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies the retrieval of user details without authentication","1063","test_get_user_details_not_auth","tests","Tue Dec 03 05:10:24 GMT 2024","passed","Tue Dec 03 05:10:25 GMT 2024","TestUserGet","test_user_get","",""
"This test checks user registration without one of the fields","912","test_create_user_without_field[password]","tests","Tue Dec 03 05:10:32 GMT 2024","passed","Tue Dec 03 05:10:33 GMT 2024","TestUserRegister","test_user_register","",""
"This test checks the inability to edit a user when unauthorized","2161","test_edit_user_unauthorized","tests","Tue Dec 03 05:10:12 GMT 2024","failed","Tue Dec 03 05:10:14 GMT 2024","TestUserEdit","test_user_edit","",""
"This test checks the inability to change user first name to a very short value","2621","test_edit_user_short_first_name","tests","Tue Dec 03 05:10:22 GMT 2024","passed","Tue Dec 03 05:10:24 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies that a user can be created successfully","1184","test_create_user_successfully","tests","Tue Dec 03 05:10:28 GMT 2024","passed","Tue Dec 03 05:10:29 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","374","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","tests","Tue Dec 03 05:09:58 GMT 2024","passed","Tue Dec 03 05:09:58 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","610","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","tests","Tue Dec 03 05:09:54 GMT 2024","passed","Tue Dec 03 05:09:54 GMT 2024","TestUserAuth","test_user_auth","",""
"Final test to check if there were any identification errors for User Agents","0","test_summary","tests","Tue Dec 03 05:09:59 GMT 2024","skipped","Tue Dec 03 05:09:59 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration without one of the fields","908","test_create_user_without_field[email]","tests","Tue Dec 03 05:10:33 GMT 2024","passed","Tue Dec 03 05:10:34 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies that a user can be deleted successfully","3773","test_positive_delete_created_user","tests","Tue Dec 03 05:10:00 GMT 2024","passed","Tue Dec 03 05:10:04 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks the inability to edit a user when authorized as another user","4819","test_edit_user_authorized_as_another_user","tests","Tue Dec 03 05:10:14 GMT 2024","skipped","Tue Dec 03 05:10:19 GMT 2024","TestUserEdit","test_user_edit","",""
"This test check authorization status w/o sending auth cookie or token","768","test_negative_auth_check[no_cookie]","tests","Tue Dec 03 05:09:48 GMT 2024","passed","Tue Dec 03 05:09:49 GMT 2024","TestUserAuth","test_user_auth","",""
"Test for checking correct User Agent identification","574","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","tests","Tue Dec 03 05:09:55 GMT 2024","passed","Tue Dec 03 05:09:55 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with a very short name","906","test_create_user_with_short_name","tests","Tue Dec 03 05:10:36 GMT 2024","passed","Tue Dec 03 05:10:37 GMT 2024","TestUserRegister","test_user_register","",""
"This test verifies the ability to edit a user after their registration","3452","test_edit_just_created_user","tests","Tue Dec 03 05:10:09 GMT 2024","passed","Tue Dec 03 05:10:12 GMT 2024","TestUserEdit","test_user_edit","",""
"This test verifies that user with ID 2 can't be deleted","1438","test_delete_user_2","tests","Tue Dec 03 05:09:59 GMT 2024","passed","Tue Dec 03 05:10:00 GMT 2024","TestUserDelete","test_user_delete","",""
"This test checks user registration without one of the fields","877","test_create_user_without_field[lastName]","tests","Tue Dec 03 05:10:35 GMT 2024","passed","Tue Dec 03 05:10:36 GMT 2024","TestUserRegister","test_user_register","",""
"This test successfully authorize user by email and password","818","test_auth_user","tests","Tue Dec 03 05:09:47 GMT 2024","passed","Tue Dec 03 05:09:48 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks user registration with an incorrect email w/o '@'","876","test_create_user_with_invalid_email","tests","Tue Dec 03 05:10:30 GMT 2024","passed","Tue Dec 03 05:10:31 GMT 2024","TestUserRegister","test_user_register","",""
"Test for checking correct User Agent identification","371","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","tests","Tue Dec 03 05:09:57 GMT 2024","passed","Tue Dec 03 05:09:57 GMT 2024","TestUserAuth","test_user_auth","",""
"This test checks for the presence of a specific cookie","622","test_cookie","tests","Tue Dec 03 05:09:51 GMT 2024","passed","Tue Dec 03 05:09:52 GMT 2024","TestUserAuth","test_user_auth","",""
"This test check authorization status w/o sending auth cookie or token","750","test_negative_auth_check[no_token]","tests","Tue Dec 03 05:09:50 GMT 2024","passed","Tue Dec 03 05:09:50 GMT 2024","TestUserAuth","test_user_auth","",""
"This test verifies the retrieval of user details after authenticating as that user","1683","test_get_user_details_auth_as_same_user","tests","Tue Dec 03 05:10:25 GMT 2024","passed","Tue Dec 03 05:10:27 GMT 2024","TestUserGet","test_user_get","",""
