"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 07 05:08:09 GMT 2024","Wed Feb 07 05:08:10 GMT 2024","1005","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[email]","This test checks user registration without one of the fields"
"passed","Wed Feb 07 05:08:00 GMT 2024","Wed Feb 07 05:08:01 GMT 2024","1090","tests","test_user_get","TestUserGet","","","test_get_user_details_not_auth","This test verifies the retrieval of user details without authentication"
"passed","Wed Feb 07 05:07:39 GMT 2024","Wed Feb 07 05:07:42 GMT 2024","3506","tests","test_user_delete","TestUserDelete","","","test_positive_delete_created_user","This test verifies that a user can be deleted successfully"
"passed","Wed Feb 07 05:07:28 GMT 2024","Wed Feb 07 05:07:29 GMT 2024","557","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_token]","This test check authorization status w/o sending auth cookie or token"
"passed","Wed Feb 07 05:07:27 GMT 2024","Wed Feb 07 05:07:28 GMT 2024","559","tests","test_user_auth","TestUserAuth","","","test_negative_auth_check[no_cookie]","This test check authorization status w/o sending auth cookie or token"
"passed","Wed Feb 07 05:08:03 GMT 2024","Wed Feb 07 05:08:05 GMT 2024","1560","tests","test_user_get","TestUserGet","","","test_get_another_user_data_after_auth","This test verifies retrieval of another user's details after authenticating"
"passed","Wed Feb 07 05:07:31 GMT 2024","Wed Feb 07 05:07:32 GMT 2024","463","tests","test_user_auth","TestUserAuth","","","test_homework_header","This test checks for the presence of a specific header"
"passed","Wed Feb 07 05:08:12 GMT 2024","Wed Feb 07 05:08:13 GMT 2024","959","tests","test_user_register","TestUserRegister","","","test_create_user_with_short_name","This test checks user registration with a very short name"
"passed","Wed Feb 07 05:07:46 GMT 2024","Wed Feb 07 05:07:50 GMT 2024","3481","tests","test_user_edit","TestUserEdit","","","test_edit_just_created_user","This test verifies the ability to edit a user after their registration"
"passed","Wed Feb 07 05:07:26 GMT 2024","Wed Feb 07 05:07:27 GMT 2024","873","tests","test_user_auth","TestUserAuth","","","test_auth_user","This test successfully authorize user by email and password"
"passed","Wed Feb 07 05:08:05 GMT 2024","Wed Feb 07 05:08:06 GMT 2024","1008","tests","test_user_register","TestUserRegister","","","test_create_user_with_existing_email","This test checks the registration of a user with an already existing email"
"passed","Wed Feb 07 05:08:01 GMT 2024","Wed Feb 07 05:08:03 GMT 2024","1571","tests","test_user_get","TestUserGet","","","test_get_user_details_auth_as_same_user","This test verifies the retrieval of user details after authenticating as that user"
"passed","Wed Feb 07 05:07:34 GMT 2024","Wed Feb 07 05:07:35 GMT 2024","740","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)-expected_values2]","Test for checking correct User Agent identification"
"skipped","Wed Feb 07 05:07:52 GMT 2024","Wed Feb 07 05:07:55 GMT 2024","3518","tests","test_user_edit","TestUserEdit","","","test_edit_user_authorized_as_another_user","This test checks the inability to edit a user when authorized as another user"
"passed","Wed Feb 07 05:07:55 GMT 2024","Wed Feb 07 05:07:58 GMT 2024","2532","tests","test_user_edit","TestUserEdit","","","test_edit_user_invalid_email","This test checks the inability to change user email to an invalid one"
"passed","Wed Feb 07 05:08:07 GMT 2024","Wed Feb 07 05:08:08 GMT 2024","998","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[username]","This test checks user registration without one of the fields"
"passed","Wed Feb 07 05:08:10 GMT 2024","Wed Feb 07 05:08:11 GMT 2024","975","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[firstName]","This test checks user registration without one of the fields"
"passed","Wed Feb 07 05:08:05 GMT 2024","Wed Feb 07 05:08:05 GMT 2024","967","tests","test_user_register","TestUserRegister","","","test_create_user_successfully","This test verifies that a user can be created successfully"
"skipped","Wed Feb 07 05:07:42 GMT 2024","Wed Feb 07 05:07:46 GMT 2024","3734","tests","test_user_delete","TestUserDelete","","","test_delete_user_authorized_as_another_user","This test verifies that one user cannot delete another user"
"passed","Wed Feb 07 05:07:58 GMT 2024","Wed Feb 07 05:08:00 GMT 2024","2542","tests","test_user_edit","TestUserEdit","","","test_edit_user_short_first_name","This test checks the inability to change user first name to a very short value"
"passed","Wed Feb 07 05:08:08 GMT 2024","Wed Feb 07 05:08:09 GMT 2024","1016","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[password]","This test checks user registration without one of the fields"
"passed","Wed Feb 07 05:07:33 GMT 2024","Wed Feb 07 05:07:34 GMT 2024","462","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.77 Mobile/15E148 Safari/604.1-expected_values1]","Test for checking correct User Agent identification"
"passed","Wed Feb 07 05:08:11 GMT 2024","Wed Feb 07 05:08:12 GMT 2024","1000","tests","test_user_register","TestUserRegister","","","test_create_user_without_field[lastName]","This test checks user registration without one of the fields"
"skipped","Wed Feb 07 05:07:37 GMT 2024","Wed Feb 07 05:07:37 GMT 2024","0","tests","test_user_auth","TestUserAuth","","","test_summary","Final test to check if there were any identification errors for User Agents"
"passed","Wed Feb 07 05:07:30 GMT 2024","Wed Feb 07 05:07:30 GMT 2024","774","tests","test_user_auth","TestUserAuth","","","test_cookie","This test checks for the presence of a specific cookie"
"passed","Wed Feb 07 05:07:36 GMT 2024","Wed Feb 07 05:07:37 GMT 2024","455","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (iPad; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1-expected_values4]","Test for checking correct User Agent identification"
"passed","Wed Feb 07 05:08:06 GMT 2024","Wed Feb 07 05:08:07 GMT 2024","964","tests","test_user_register","TestUserRegister","","","test_create_user_with_invalid_email","This test checks user registration with an incorrect email w/o '@'"
"passed","Wed Feb 07 05:07:35 GMT 2024","Wed Feb 07 05:07:36 GMT 2024","467","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36 Edg/91.0.100.0-expected_values3]","Test for checking correct User Agent identification"
"passed","Wed Feb 07 05:07:50 GMT 2024","Wed Feb 07 05:07:52 GMT 2024","2086","tests","test_user_edit","TestUserEdit","","","test_edit_user_unauthorized","This test checks the inability to edit a user when unauthorized"
"passed","Wed Feb 07 05:08:13 GMT 2024","Wed Feb 07 05:08:14 GMT 2024","999","tests","test_user_register","TestUserRegister","","","test_create_user_with_long_name","This test checks user registration with a very long name"
"passed","Wed Feb 07 05:07:32 GMT 2024","Wed Feb 07 05:07:33 GMT 2024","464","tests","test_user_auth","TestUserAuth","","","test_user_agent_check[Mozilla/5.0 (Linux; U; Android 4.0.2; en-us; Galaxy Nexus Build/ICL53F) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30-expected_values0]","Test for checking correct User Agent identification"
"passed","Wed Feb 07 05:07:37 GMT 2024","Wed Feb 07 05:07:39 GMT 2024","1515","tests","test_user_delete","TestUserDelete","","","test_delete_user_2","This test verifies that user with ID 2 can't be deleted"
